"vald_clean","vald","year","number","average_price_m2","median_price_m2","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE","LAU NAME NATIONAL","type"
"alutaguse vald","Alutaguse vald","2003",8,58.16,60.24,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2004",15,61.46,33.76,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2005",12,154.06,111.98,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2006",12,431.35,415.91,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2007",18,582.42,352.79,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2008",11,335.12,365.02,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2009",10,271.15,246.85,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2010",17,144.54,122.04,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2011",16,179.38,105.38,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2012",15,431.51,276.56,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2013",18,231.15,115.03,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2014",30,267.96,160.84,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2015",21,202.09,134.05,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2016",22,248.35,133.46,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2017",30,257.98,157.73,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2018",24,344.59,217.32,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2019",29,286.45,149.63,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2020",25,204.87,161.97,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2021",33,293.02,227.78,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2022",27,613.83,268.19,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2023",28,349.11,209.53,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2024",21,403.49,234.73,"EE00A","EE007",130,"Alutaguse vald","house"
"alutaguse vald","Alutaguse vald","2025",23,438.92,301.2,"EE00A","EE007",130,"Alutaguse vald","house"
"anija vald","Anija vald","2003",5,210.05,156.84,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2004",24,432.4,357.38,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2005",20,380.53,369.56,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2006",33,494.67,486.88,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2007",24,637.68,586.51,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2008",9,634.77,704.91,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2009",11,312.05,294.63,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2010",9,469.15,441.21,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2011",13,451.65,346.02,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2012",14,501.45,459.88,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2013",27,376.75,296.65,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2014",25,492.03,437.5,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2015",13,586.48,581.93,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2016",21,529.81,462.56,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2017",28,440.84,457.66,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2018",20,555.78,530.87,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2019",14,692.08,593.53,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2020",28,598.78,546.43,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2021",29,890.17,743.89,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2022",20,915.17,842.25,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2023",17,1190.13,1305.77,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2024",17,1273.15,1022.58,"EE001","EE001",141,"Anija vald","house"
"anija vald","Anija vald","2025",24,1077.52,1048.67,"EE001","EE001",141,"Anija vald","house"
"antsla vald","Antsla vald","2003",3,NA,NA,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2004",5,135.34,109,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2005",17,179.31,179.86,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2006",9,171.21,116.35,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2007",14,302.27,246.07,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2008",11,347.06,299.41,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2009",9,236.84,265.93,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2010",1,NA,NA,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2011",12,326.8,315.91,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2012",9,310.69,281.53,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2013",14,277.81,236.58,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2014",14,205.98,183.8,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2015",9,224.69,167.68,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2016",15,141.37,122.7,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2017",12,176.74,141.46,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2018",14,174.52,141.48,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2019",14,252.09,206.07,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2020",19,220.84,108.83,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2021",20,472.48,348.53,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2022",25,294.93,207.04,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2023",23,433.29,268.46,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2024",19,515.57,403.23,"EE008","EE008",142,"Antsla vald","house"
"antsla vald","Antsla vald","2025",19,864.62,269.2,"EE008","EE008",142,"Antsla vald","house"
"elva vald","Elva vald","2003",17,253.91,274.98,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2004",42,207.47,186.95,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2005",44,282.32,266.02,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2006",57,604.65,483.72,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2007",55,580.98,496.61,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2008",31,525.97,535.09,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2009",20,233.26,123.56,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2010",20,534,325.87,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2011",37,367.5,325.87,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2012",28,416.22,314.47,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2013",57,416.93,329.28,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2014",36,368.67,332.52,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2015",46,371.43,355.35,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2016",47,482.1,383.04,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2017",48,444,430.78,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2018",47,572.67,549.02,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2019",47,554.77,452.52,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2020",56,731.85,618.86,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2021",90,616.7,481.01,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2022",57,730.87,673.68,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2023",34,1078.3,1191.74,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2024",54,1269.68,1096.16,"EE008","EE008",171,"Elva vald","house"
"elva vald","Elva vald","2025",48,1130.68,1069.14,"EE008","EE008",171,"Elva vald","house"
"haademeeste vald","Häädemeeste vald","2003",6,272.57,208.08,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2004",16,289.67,164.4,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2005",18,351.98,274.54,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2006",14,497.44,338.43,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2007",14,446.24,328.49,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2008",14,472.46,524.03,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2009",7,256.96,174.3,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2010",9,258.77,234.66,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2011",6,607.42,583.3,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2012",9,405.74,401.42,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2013",12,492.84,480.58,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2014",20,378.31,289.94,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2015",15,458.57,416.67,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2016",37,386.78,283.02,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2017",23,567.48,594.77,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2018",21,613.93,529.1,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2019",25,517.19,426.78,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2020",22,707.01,683.28,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2021",32,1020.55,961.63,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2022",22,725.4,669.48,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2023",13,1053.45,954.43,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2024",12,1071.14,1154.89,"EE004","EE004",214,"Häädemeeste vald","house"
"haademeeste vald","Häädemeeste vald","2025",17,1408.72,1164.73,"EE004","EE004",214,"Häädemeeste vald","house"
"haapsalu linn","Haapsalu linn","2003",19,259.02,244.5,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2004",26,361.44,379.82,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2005",44,456.46,385.08,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2006",57,591.67,490.19,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2007",33,837.68,790.36,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2008",20,931.01,651.97,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2009",16,603.62,562.46,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2010",21,567.36,549.91,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2011",15,559.89,421.87,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2012",28,611.95,514.59,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2013",27,626.87,570.96,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2014",32,608.58,536.47,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2015",31,631.45,507.94,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2016",29,632.91,684.04,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2017",42,730.92,685.21,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2018",35,598.57,527.78,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2019",30,807.82,780.41,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2020",35,705.19,732.14,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2021",35,932.11,748.75,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2022",39,1026.31,898.88,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2023",27,1391.25,1088.34,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2024",32,1286.53,1157.84,"EE004","EE004",184,"Haapsalu linn","house"
"haapsalu linn","Haapsalu linn","2025",47,1433.07,1414.51,"EE004","EE004",184,"Haapsalu linn","house"
"haljala vald","Haljala vald","2003",13,247.12,222.53,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2004",22,305.56,268.5,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2005",26,462.36,341,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2006",25,822.39,596.19,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2007",21,947.74,615.72,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2008",19,828.29,561.72,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2009",11,454.23,227.83,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2010",23,524.08,426.44,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2011",16,289.37,288.41,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2012",21,662.09,531.91,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2013",16,561.47,434.61,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2014",30,723.94,513.81,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2015",17,685.77,317.46,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2016",25,503.85,368.46,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2017",23,631.06,342.32,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2018",23,430.6,255.72,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2019",26,805.48,381.31,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2020",28,770.78,539.08,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2021",23,1106.95,796.78,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2022",24,935.29,889.66,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2023",16,1808.83,1182.19,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2024",20,847.56,577.75,"EE009","EE006",191,"Haljala vald","house"
"haljala vald","Haljala vald","2025",18,1177.46,955.12,"EE009","EE006",191,"Haljala vald","house"
"harku vald","Harku vald","2003",16,599.04,568.84,"EE001","EE001",198,"Harku vald","house"
"harku vald","Harku vald","2004",23,568.46,452.52,"EE001","EE001",198,"Harku vald","house"
