"year","laucode","type.of.building","nuts3","value","avg_floor_m2"
1999,"2583","house","SE332",537,112.6
1999,"2584","house","SE332",505,113.2
1999,"305","house","SE121",1328,122.3
1999,"319","house","SE121",635,109.2
1999,"330","house","SE121",1541,128.1
1999,"331","house","SE121",572,113.1
1999,"360","house","SE121",612,115
1999,"380","house","SE121",1521,125.1
1999,"381","house","SE121",1150,120.3
1999,"382","house","SE121",928,116.7
1999,"428","house","SE122",523,115.5
1999,"461","house","SE122",1244,113.7
1999,"480","house","SE122",1100,117.2
1999,"481","house","SE122",957,115.6
1999,"482","house","SE122",737,117.8
1999,"483","house","SE122",776,120
1999,"484","house","SE122",1070,118
1999,"486","house","SE122",1264,120.2
1999,"488","house","SE122",1415,116.1
1999,"509","house","SE123",374,121
1999,"512","house","SE123",514,119.8
1999,"513","house","SE123",715,123
1999,"560","house","SE123",510,115.3
1999,"561","house","SE123",672,123.4
1999,"562","house","SE123",575,118.3
1999,"563","house","SE123",577,117.3
1999,"580","house","SE123",1373,125.7
1999,"581","house","SE123",1106,118
1999,"582","house","SE123",938,118
1999,"583","house","SE123",784,115.2
1999,"584","house","SE123",842,123.6
1999,"586","house","SE123",789,123
1999,"604","house","SE211",483,126
1999,"617","house","SE211",598,126.1
1999,"642","house","SE211",554,118.6
1999,"643","house","SE211",879,122.3
1999,"662","house","SE211",666,120.4
1999,"665","house","SE211",611,127.6
1999,"680","house","SE211",1089,129.3
1999,"682","house","SE211",517,123.6
1999,"683","house","SE211",875,126.1
1999,"684","house","SE211",372,126.8
1999,"685","house","SE211",502,127.7
1999,"686","house","SE211",551,126.6
1999,"687","house","SE211",698,127.7
1999,"760","house","SE212",378,121.4
1999,"761","house","SE212",406,121.9
1999,"763","house","SE212",432,123.7
1999,"764","house","SE212",591,126.7
1999,"765","house","SE212",759,121.4
1999,"767","house","SE212",525,120.5
1999,"780","house","SE212",931,129.9
1999,"781","house","SE212",760,124.2
1999,"821","house","SE213",355,113.7
1999,"834","house","SE213",374,117.7
1999,"840","house","SE213",882,117.8
1999,"860","house","SE213",294,117.2
1999,"861","house","SE213",577,113.5
1999,"862","house","SE213",357,125.1
1999,"880","house","SE213",1152,120.5
1999,"881","house","SE213",528,121.9
1999,"882","house","SE213",690,121.9
1999,"883","house","SE213",649,115.8
1999,"884","house","SE213",582,121.5
1999,"885","house","SE213",730,109.4
1999,"980","house","SE214",1235,110.1
2000,"1060","house","SE221",542,114.7
2000,"1080","house","SE221",984,119.8
2000,"1081","house","SE221",738,116.2
2000,"1082","house","SE221",805,117.8
2000,"1083","house","SE221",757,116.6
2000,"114","house","SE110",1806,124
2000,"115","house","SE110",1775,121.8
2000,"117","house","SE110",1820,121.1
2000,"120","house","SE110",2351,106.1
2000,"1214","house","SE224",734,119.4
2000,"123","house","SE110",1964,123.3
2000,"1230","house","SE224",1517,131
2000,"1231","house","SE224",1349,128.9
2000,"1233","house","SE224",1875,140.3
2000,"125","house","SE110",2181,119.6
2000,"1256","house","SE224",397,121.7
2000,"1257","house","SE224",601,116.5
2000,"126","house","SE110",1974,120.9
2000,"1260","house","SE224",692,116.7
2000,"1261","house","SE224",1440,127.5
2000,"1262","house","SE224",1803,134.8
2000,"1263","house","SE224",1388,125.6
2000,"1264","house","SE224",1088,119.5
2000,"1265","house","SE224",702,113.2
2000,"1266","house","SE224",712,116.8
2000,"1267","house","SE224",715,119.9
2000,"127","house","SE110",1618,123.2
2000,"1270","house","SE224",713,116.5
2000,"1272","house","SE224",655,112.9
2000,"1273","house","SE224",419,122
2000,"1275","house","SE224",575,118.1
2000,"1276","house","SE224",620,118.9
2000,"1277","house","SE224",785,120.6
2000,"1278","house","SE224",1339,123.2
2000,"128","house","SE110",1891,128
2000,"1280","house","SE224",1970,126.7
2000,"1281","house","SE224",1703,125.9
2000,"1282","house","SE224",1337,121.7
2000,"1283","house","SE224",1549,125.7
2000,"1284","house","SE224",1439,126.1
2000,"1285","house","SE224",1031,121.2
2000,"1286","house","SE224",1246,124.9
2000,"1287","house","SE224",1182,125.2
2000,"1290","house","SE224",846,120.8
2000,"1291","house","SE224",1080,117.5
2000,"1292","house","SE224",1158,125.6
2000,"1293","house","SE224",600,121.4
2000,"1315","house","SE231",418,115.7
2000,"136","house","SE110",1844,114.6
2000,"138","house","SE110",2146,119.5
2000,"1380","house","SE231",1200,126
2000,"1381","house","SE231",815,117.9
2000,"1382","house","SE231",857,122.7
2000,"1383","house","SE231",1201,123.3
2000,"1384","house","SE231",1742,127.8
2000,"139","house","SE110",1713,120.6
2000,"140","house","SE110",1677,118.8
2000,"1401","house","SE232",1651,117.1
2000,"1402","house","SE232",1738,127.1
2000,"1407","house","SE232",1898,122.8
2000,"1415","house","SE232",1450,116.4
2000,"1419","house","SE232",1353,109.3
2000,"1421","house","SE232",1091,108.4
2000,"1427","house","SE232",1413,108
2000,"1430","house","SE232",617,107.9
2000,"1435","house","SE232",1135,108.1
2000,"1438","house","SE232",600,111.1
2000,"1439","house","SE232",451,107.6
2000,"1440","house","SE232",1252,116.4
2000,"1441","house","SE232",1459,119.5
2000,"1442","house","SE232",870,117.1
2000,"1443","house","SE232",1175,121
2000,"1444","house","SE232",467,120.2
2000,"1445","house","SE232",519,115.3
2000,"1446","house","SE232",460,117.6
2000,"1447","house","SE232",324,111.8
2000,"1452","house","SE232",390,118
2000,"1460","house","SE232",432,111.8
2000,"1461","house","SE232",521,112.3
2000,"1462","house","SE232",715,109.3
2000,"1463","house","SE232",754,114.5
2000,"1465","house","SE232",544,115.3
2000,"1466","house","SE232",503,117.4
2000,"1470","house","SE232",374,121.1
2000,"1471","house","SE232",504,119.6
2000,"1472","house","SE232",536,120.1
2000,"1473","house","SE232",373,117.3
2000,"1480","house","SE232",1974,126
2000,"1481","house","SE232",1832,119.1
2000,"1482","house","SE232",1645,114.4
2000,"1484","house","SE232",1060,112.9
2000,"1485","house","SE232",1029,116.7
2000,"1486","house","SE232",1293,110.5
2000,"1487","house","SE232",738,118.5
2000,"1488","house","SE232",988,122.7
2000,"1489","house","SE232",1220,119.3
2000,"1490","house","SE232",966,121.7
2000,"1491","house","SE232",580,122.2
2000,"1492","house","SE232",533,119.7
2000,"1493","house","SE232",691,119
2000,"1494","house","SE232",922,124
2000,"1495","house","SE232",673,123.1
2000,"1496","house","SE232",818,124.1
2000,"1497","house","SE232",594,123.3
2000,"1498","house","SE232",442,118.8
2000,"1499","house","SE232",525,124.1
2000,"160","house","SE110",2230,137.7
2000,"162","house","SE110",2478,155
2000,"163","house","SE110",2373,129.7
2000,"1715","house","SE311",673,119.2
2000,"1730","house","SE311",454,111
2000,"1737","house","SE311",439,110.6
2000,"1760","house","SE311",377,111.6
2000,"1761","house","SE311",1184,124.2
2000,"1762","house","SE311",261,113.4
2000,"1763","house","SE311",486,119.3
2000,"1764","house","SE311",520,115.2
2000,"1765","house","SE311",677,111
2000,"1766","house","SE311",554,115.3
2000,"1780","house","SE311",1015,125.4
2000,"1781","house","SE311",592,117.9
2000,"1782","house","SE311",318,112.3
2000,"1783","house","SE311",368,111.7
2000,"1784","house","SE311",585,115.5
2000,"1785","house","SE311",610,120.7
2000,"180","house","SE110",2505,119
2000,"181","house","SE110",1713,116.4
2000,"1814","house","SE124",734,116.2
2000,"182","house","SE110",2472,131.4
2000,"183","house","SE110",2512,132.9
2000,"184","house","SE110",2559,141.4
2000,"186","house","SE110",2648,147.5
2000,"1860","house","SE124",397,113.9
2000,"1861","house","SE124",553,117.1
2000,"1862","house","SE124",443,111.7
2000,"1863","house","SE124",289,108.6
2000,"1864","house","SE124",324,109.9
2000,"187","house","SE110",2559,126.7
2000,"188","house","SE110",1355,107.9
2000,"1880","house","SE124",1214,121
2000,"1881","house","SE124",899,118.1
2000,"1882","house","SE124",535,115.7
2000,"1883","house","SE124",614,117.1
2000,"1884","house","SE124",598,116.5
2000,"1885","house","SE124",488,117.9
2000,"1904","house","SE125",350,113
2000,"1907","house","SE125",597,117.4
2000,"191","house","SE110",1957,125
2000,"192","house","SE110",1542,111.1
2000,"1960","house","SE125",715,117
2000,"1961","house","SE125",882,116.8
2000,"1962","house","SE125",403,118.1
2000,"1980","house","SE125",1327,126
2000,"1981","house","SE125",703,118
2000,"1982","house","SE125",448,117.1
2000,"1983","house","SE125",673,120.7
2000,"1984","house","SE125",707,116.8
2000,"2021","house","SE312",294,111.3
2000,"2023","house","SE312",675,109
2000,"2026","house","SE312",442,112.2
2000,"2029","house","SE312",891,111.4
2000,"2031","house","SE312",659,112.4
2000,"2034","house","SE312",541,109.8
2000,"2039","house","SE312",532,104.6
2000,"2061","house","SE312",521,111.2
2000,"2062","house","SE312",681,109.2
2000,"2080","house","SE312",873,120.2
2000,"2081","house","SE312",777,116.5
2000,"2082","house","SE312",537,116.4
2000,"2083","house","SE312",455,115.3
2000,"2084","house","SE312",554,116.2
2000,"2085","house","SE312",545,112.5
2000,"2101","house","SE313",372,109.5
2000,"2104","house","SE313",422,109.9
2000,"2121","house","SE313",335,119.1
2000,"2132","house","SE313",299,117.2
2000,"2161","house","SE313",547,114.4
2000,"2180","house","SE313",1085,112
2000,"2181","house","SE313",641,114.2
2000,"2182","house","SE313",501,113.5
2000,"2183","house","SE313",454,114.4
2000,"2184","house","SE313",644,116.2
2000,"2260","house","SE321",240,115.4
2000,"2262","house","SE321",558,114.4
2000,"2280","house","SE321",472,121.4
2000,"2281","house","SE321",753,119.4
2000,"2282","house","SE321",266,114.7
2000,"2283","house","SE321",300,114.3
2000,"2284","house","SE321",488,121.4
2000,"2303","house","SE322",203,110.7
2000,"2305","house","SE322",280,117.5
2000,"2309","house","SE322",703,114.9
2000,"2313","house","SE322",270,108
2000,"2321","house","SE322",844,111.2
2000,"2326","house","SE322",347,108.5
2000,"2361","house","SE322",551,103.5
2000,"2380","house","SE322",1012,118.1
2000,"2401","house","SE331",408,122.6
2000,"2403","house","SE331",348,117.9
2000,"2404","house","SE331",341,120.7
2000,"2409","house","SE331",511,120.4
2000,"2417","house","SE331",238,117.7
2000,"2418","house","SE331",367,106.8
2000,"2421","house","SE331",312,104.5
2000,"2422","house","SE331",207,102.3
2000,"2425","house","SE331",230,107
2000,"2460","house","SE331",595,123.5
2000,"2462","house","SE331",252,103.3
2000,"2463","house","SE331",181,115.7
2000,"2480","house","SE331",1210,125.6
2000,"2481","house","SE331",412,116.6
2000,"2482","house","SE331",531,119.2
2000,"2505","house","SE332",290,111.9
2000,"2506","house","SE332",279,103.2
2000,"2510","house","SE332",379,98.8
2000,"2513","house","SE332",217,111.8
2000,"2514","house","SE332",353,112.7
2000,"2518","house","SE332",304,113
2000,"2521","house","SE332",265,106.4
2000,"2523","house","SE332",458,111.8
2000,"2560","house","SE332",362,111.4
2000,"2580","house","SE332",999,118.3
2000,"2581","house","SE332",615,116.6
2000,"2582","house","SE332",481,115.6
2000,"2583","house","SE332",540,112.6
2000,"2584","house","SE332",508,113.2
2000,"305","house","SE121",1368,122.3
2000,"319","house","SE121",654,109.2
2000,"330","house","SE121",1587,128.1
2000,"331","house","SE121",589,113.1
2000,"360","house","SE121",630,115
2000,"380","house","SE121",1567,125.1
2000,"381","house","SE121",1185,120.3
2000,"382","house","SE121",955,116.7
2000,"428","house","SE122",536,115.5
2000,"461","house","SE122",1276,113.7
2000,"480","house","SE122",1128,117.2
2000,"481","house","SE122",981,115.6
2000,"482","house","SE122",755,117.8
2000,"483","house","SE122",795,120
2000,"484","house","SE122",1097,118
2000,"486","house","SE122",1296,120.2
2000,"488","house","SE122",1451,116.1
2000,"509","house","SE123",381,121
2000,"512","house","SE123",523,119.8
2000,"513","house","SE123",727,123
2000,"560","house","SE123",519,115.3
2000,"561","house","SE123",684,123.4
2000,"562","house","SE123",585,118.3
2000,"563","house","SE123",587,117.3
2000,"580","house","SE123",1397,125.7
2000,"581","house","SE123",1125,118
2000,"582","house","SE123",955,118
2000,"583","house","SE123",797,115.2
2000,"584","house","SE123",857,123.6
2000,"586","house","SE123",803,123
2000,"604","house","SE211",490,126
2000,"617","house","SE211",607,126.1
2000,"642","house","SE211",563,118.6
2000,"643","house","SE211",892,122.3
2000,"662","house","SE211",676,120.4
2000,"665","house","SE211",621,127.6
2000,"680","house","SE211",1106,129.3
2000,"682","house","SE211",524,123.6
2000,"683","house","SE211",889,126.1
2000,"684","house","SE211",378,126.8
2000,"685","house","SE211",510,127.7
2000,"686","house","SE211",560,126.6
2000,"687","house","SE211",709,127.7
2000,"760","house","SE212",382,121.4
2000,"761","house","SE212",410,121.9
2000,"763","house","SE212",437,123.7
2000,"764","house","SE212",598,126.7
2000,"765","house","SE212",767,121.4
2000,"767","house","SE212",532,120.5
2000,"780","house","SE212",942,129.9
2000,"781","house","SE212",769,124.2
2000,"821","house","SE213",360,113.7
2000,"834","house","SE213",379,117.7
2000,"840","house","SE213",894,117.8
2000,"860","house","SE213",298,117.2
2000,"861","house","SE213",585,113.5
2000,"862","house","SE213",362,125.1
2000,"880","house","SE213",1168,120.5
2000,"881","house","SE213",536,121.9
2000,"882","house","SE213",700,121.9
2000,"883","house","SE213",659,115.8
2000,"884","house","SE213",590,121.5
2000,"885","house","SE213",740,109.4
2000,"980","house","SE214",1253,110.1
2001,"1060","house","SE221",552,114.7
2001,"1080","house","SE221",1000,119.8
2001,"1081","house","SE221",751,116.2
2001,"1082","house","SE221",819,117.8
2001,"1083","house","SE221",770,116.6
2001,"114","house","SE110",1852,124
2001,"115","house","SE110",1820,121.8
2001,"117","house","SE110",1867,121.1
2001,"120","house","SE110",2411,106.1
2001,"1214","house","SE224",748,119.4
2001,"123","house","SE110",2014,123.3
2001,"1230","house","SE224",1547,131
2001,"1231","house","SE224",1376,128.9
2001,"1233","house","SE224",1911,140.3
2001,"125","house","SE110",2237,119.6
2001,"1256","house","SE224",404,121.7
2001,"1257","house","SE224",612,116.5
2001,"126","house","SE110",2024,120.9
2001,"1260","house","SE224",705,116.7
2001,"1261","house","SE224",1467,127.5
2001,"1262","house","SE224",1838,134.8
2001,"1263","house","SE224",1415,125.6
2001,"1264","house","SE224",1109,119.5
2001,"1265","house","SE224",716,113.2
2001,"1266","house","SE224",725,116.8
2001,"1267","house","SE224",729,119.9
2001,"127","house","SE110",1660,123.2
2001,"1270","house","SE224",727,116.5
2001,"1272","house","SE224",668,112.9
2001,"1273","house","SE224",428,122
2001,"1275","house","SE224",586,118.1
2001,"1276","house","SE224",632,118.9
2001,"1277","house","SE224",801,120.6
2001,"1278","house","SE224",1365,123.2
2001,"128","house","SE110",1940,128
2001,"1280","house","SE224",2008,126.7
2001,"1281","house","SE224",1736,125.9
2001,"1282","house","SE224",1363,121.7
2001,"1283","house","SE224",1579,125.7
2001,"1284","house","SE224",1467,126.1
2001,"1285","house","SE224",1051,121.2
2001,"1286","house","SE224",1270,124.9
2001,"1287","house","SE224",1205,125.2
2001,"1290","house","SE224",863,120.8
2001,"1291","house","SE224",1101,117.5
2001,"1292","house","SE224",1181,125.6
2001,"1293","house","SE224",612,121.4
2001,"1315","house","SE231",426,115.7
2001,"136","house","SE110",1891,114.6
2001,"138","house","SE110",2201,119.5
2001,"1380","house","SE231",1223,126
2001,"1381","house","SE231",831,117.9
2001,"1382","house","SE231",873,122.7
2001,"1383","house","SE231",1225,123.3
2001,"1384","house","SE231",1775,127.8
2001,"139","house","SE110",1757,120.6
2001,"140","house","SE110",1719,118.8
2001,"1401","house","SE232",1677,117.1
2001,"1402","house","SE232",1765,127.1
2001,"1407","house","SE232",1928,122.8
2001,"1415","house","SE232",1472,116.4
2001,"1419","house","SE232",1374,109.3
2001,"1421","house","SE232",1107,108.4
2001,"1427","house","SE232",1435,108
2001,"1430","house","SE232",626,107.9
2001,"1435","house","SE232",1153,108.1
2001,"1438","house","SE232",609,111.1
2001,"1439","house","SE232",458,107.6
2001,"1440","house","SE232",1271,116.4
2001,"1441","house","SE232",1482,119.5
2001,"1442","house","SE232",883,117.1
2001,"1443","house","SE232",1193,121
2001,"1444","house","SE232",474,120.2
2001,"1445","house","SE232",527,115.3
2001,"1446","house","SE232",467,117.6
2001,"1447","house","SE232",329,111.8
2001,"1452","house","SE232",395,118
2001,"1460","house","SE232",438,111.8
2001,"1461","house","SE232",529,112.3
2001,"1462","house","SE232",726,109.3
2001,"1463","house","SE232",765,114.5
2001,"1465","house","SE232",552,115.3
2001,"1466","house","SE232",511,117.4
2001,"1470","house","SE232",379,121.1
2001,"1471","house","SE232",512,119.6
2001,"1472","house","SE232",544,120.1
2001,"1473","house","SE232",379,117.3
2001,"1480","house","SE232",2004,126
2001,"1481","house","SE232",1860,119.1
2001,"1482","house","SE232",1670,114.4
2001,"1484","house","SE232",1077,112.9
2001,"1485","house","SE232",1045,116.7
2001,"1486","house","SE232",1313,110.5
