"nuts","year","value","level","indicator","type.of.building"
"2080","2022",3779,"laucode","bldn_sec","all"
"2080","2023",3804,"laucode","bldn_sec","all"
"2080","2024",3861,"laucode","bldn_sec","all"
"2081","1998",1703,"laucode","bldn_sec","all"
"2081","1999",1707,"laucode","bldn_sec","all"
"2081","2000",1682,"laucode","bldn_sec","all"
"2081","2001",1663,"laucode","bldn_sec","all"
"2081","2002",1688,"laucode","bldn_sec","all"
"2081","2003",1751,"laucode","bldn_sec","all"
"2081","2004",1751,"laucode","bldn_sec","all"
"2081","2005",1753,"laucode","bldn_sec","all"
"2081","2006",1758,"laucode","bldn_sec","all"
"2081","2007",1736,"laucode","bldn_sec","all"
"2081","2008",1756,"laucode","bldn_sec","all"
"2081","2009",1746,"laucode","bldn_sec","all"
"2081","2010",1740,"laucode","bldn_sec","all"
"2081","2011",1742,"laucode","bldn_sec","all"
"2081","2012",1724,"laucode","bldn_sec","all"
"2081","2013",1730,"laucode","bldn_sec","all"
"2081","2014",1743,"laucode","bldn_sec","all"
"2081","2015",1738,"laucode","bldn_sec","all"
"2081","2016",1724,"laucode","bldn_sec","all"
"2081","2017",1729,"laucode","bldn_sec","all"
"2081","2018",1751,"laucode","bldn_sec","all"
"2081","2019",1756,"laucode","bldn_sec","all"
"2081","2020",1762,"laucode","bldn_sec","all"
"2081","2021",1745,"laucode","bldn_sec","all"
"2081","2022",1764,"laucode","bldn_sec","all"
"2081","2023",1775,"laucode","bldn_sec","all"
"2081","2024",1838,"laucode","bldn_sec","all"
"2082","1998",1477,"laucode","bldn_sec","all"
"2082","1999",1477,"laucode","bldn_sec","all"
"2082","2000",1478,"laucode","bldn_sec","all"
"2082","2001",1449,"laucode","bldn_sec","all"
"2082","2002",1428,"laucode","bldn_sec","all"
"2082","2003",1462,"laucode","bldn_sec","all"
"2082","2004",1445,"laucode","bldn_sec","all"
"2082","2005",1454,"laucode","bldn_sec","all"
"2082","2006",1463,"laucode","bldn_sec","all"
"2082","2007",1470,"laucode","bldn_sec","all"
"2082","2008",1475,"laucode","bldn_sec","all"
"2082","2009",1471,"laucode","bldn_sec","all"
"2082","2010",1474,"laucode","bldn_sec","all"
"2082","2011",1475,"laucode","bldn_sec","all"
"2082","2012",1479,"laucode","bldn_sec","all"
"2082","2013",1474,"laucode","bldn_sec","all"
"2082","2014",1477,"laucode","bldn_sec","all"
"2082","2015",1493,"laucode","bldn_sec","all"
"2082","2016",1479,"laucode","bldn_sec","all"
"2082","2017",1481,"laucode","bldn_sec","all"
"2082","2018",1514,"laucode","bldn_sec","all"
"2082","2019",1520,"laucode","bldn_sec","all"
"2082","2020",1538,"laucode","bldn_sec","all"
"2082","2021",1531,"laucode","bldn_sec","all"
"2082","2022",1534,"laucode","bldn_sec","all"
"2082","2023",1527,"laucode","bldn_sec","all"
"2082","2024",1549,"laucode","bldn_sec","all"
"2083","1998",1590,"laucode","bldn_sec","all"
"2083","1999",1580,"laucode","bldn_sec","all"
"2083","2000",1570,"laucode","bldn_sec","all"
"2083","2001",1547,"laucode","bldn_sec","all"
"2083","2002",1562,"laucode","bldn_sec","all"
"2083","2003",1630,"laucode","bldn_sec","all"
"2083","2004",1629,"laucode","bldn_sec","all"
"2083","2005",1663,"laucode","bldn_sec","all"
"2083","2006",1644,"laucode","bldn_sec","all"
"2083","2007",1648,"laucode","bldn_sec","all"
"2083","2008",1640,"laucode","bldn_sec","all"
"2083","2009",1636,"laucode","bldn_sec","all"
"2083","2010",1649,"laucode","bldn_sec","all"
"2083","2011",1656,"laucode","bldn_sec","all"
"2083","2012",1636,"laucode","bldn_sec","all"
"2083","2013",1656,"laucode","bldn_sec","all"
"2083","2014",1658,"laucode","bldn_sec","all"
"2083","2015",1648,"laucode","bldn_sec","all"
"2083","2016",1628,"laucode","bldn_sec","all"
"2083","2017",1610,"laucode","bldn_sec","all"
"2083","2018",1655,"laucode","bldn_sec","all"
"2083","2019",1667,"laucode","bldn_sec","all"
"2083","2020",1693,"laucode","bldn_sec","all"
"2083","2021",1685,"laucode","bldn_sec","all"
"2083","2022",1691,"laucode","bldn_sec","all"
"2083","2023",1697,"laucode","bldn_sec","all"
"2083","2024",1699,"laucode","bldn_sec","all"
"2084","1998",1380,"laucode","bldn_sec","all"
"2084","1999",1380,"laucode","bldn_sec","all"
"2084","2000",1390,"laucode","bldn_sec","all"
"2084","2001",1372,"laucode","bldn_sec","all"
"2084","2002",1398,"laucode","bldn_sec","all"
"2084","2003",1379,"laucode","bldn_sec","all"
"2084","2004",1396,"laucode","bldn_sec","all"
"2084","2005",1400,"laucode","bldn_sec","all"
"2084","2006",1383,"laucode","bldn_sec","all"
"2084","2007",1377,"laucode","bldn_sec","all"
"2084","2008",1387,"laucode","bldn_sec","all"
"2084","2009",1392,"laucode","bldn_sec","all"
"2084","2010",1395,"laucode","bldn_sec","all"
"2084","2011",1411,"laucode","bldn_sec","all"
"2084","2012",1418,"laucode","bldn_sec","all"
"2084","2013",1446,"laucode","bldn_sec","all"
"2084","2014",1438,"laucode","bldn_sec","all"
"2084","2015",1441,"laucode","bldn_sec","all"
"2084","2016",1427,"laucode","bldn_sec","all"
"2084","2017",1424,"laucode","bldn_sec","all"
"2084","2018",1450,"laucode","bldn_sec","all"
"2084","2019",1443,"laucode","bldn_sec","all"
"2084","2020",1455,"laucode","bldn_sec","all"
"2084","2021",1438,"laucode","bldn_sec","all"
"2084","2022",1456,"laucode","bldn_sec","all"
"2084","2023",1446,"laucode","bldn_sec","all"
"2084","2024",1452,"laucode","bldn_sec","all"
"2085","1998",2168,"laucode","bldn_sec","all"
"2085","1999",2163,"laucode","bldn_sec","all"
"2085","2000",2146,"laucode","bldn_sec","all"
"2085","2001",2125,"laucode","bldn_sec","all"
"2085","2002",2138,"laucode","bldn_sec","all"
"2085","2003",2213,"laucode","bldn_sec","all"
"2085","2004",2206,"laucode","bldn_sec","all"
"2085","2005",2199,"laucode","bldn_sec","all"
"2085","2006",2213,"laucode","bldn_sec","all"
"2085","2007",2224,"laucode","bldn_sec","all"
"2085","2008",2244,"laucode","bldn_sec","all"
"2085","2009",2249,"laucode","bldn_sec","all"
"2085","2010",2281,"laucode","bldn_sec","all"
"2085","2011",2270,"laucode","bldn_sec","all"
"2085","2012",2282,"laucode","bldn_sec","all"
"2085","2013",2305,"laucode","bldn_sec","all"
"2085","2014",2281,"laucode","bldn_sec","all"
"2085","2015",2292,"laucode","bldn_sec","all"
"2085","2016",2293,"laucode","bldn_sec","all"
"2085","2017",2287,"laucode","bldn_sec","all"
"2085","2018",2362,"laucode","bldn_sec","all"
"2085","2019",2387,"laucode","bldn_sec","all"
"2085","2020",2380,"laucode","bldn_sec","all"
"2085","2021",2401,"laucode","bldn_sec","all"
"2085","2022",2415,"laucode","bldn_sec","all"
"2085","2023",2431,"laucode","bldn_sec","all"
"2085","2024",2458,"laucode","bldn_sec","all"
"2101","1998",1096,"laucode","bldn_sec","all"
"2101","1999",1097,"laucode","bldn_sec","all"
"2101","2000",1129,"laucode","bldn_sec","all"
"2101","2001",1088,"laucode","bldn_sec","all"
"2101","2002",1097,"laucode","bldn_sec","all"
"2101","2003",1129,"laucode","bldn_sec","all"
"2101","2004",1134,"laucode","bldn_sec","all"
"2101","2005",1122,"laucode","bldn_sec","all"
"2101","2006",1126,"laucode","bldn_sec","all"
"2101","2007",1138,"laucode","bldn_sec","all"
"2101","2008",1145,"laucode","bldn_sec","all"
"2101","2009",1142,"laucode","bldn_sec","all"
"2101","2010",1150,"laucode","bldn_sec","all"
"2101","2011",1171,"laucode","bldn_sec","all"
"2101","2012",1180,"laucode","bldn_sec","all"
"2101","2013",1187,"laucode","bldn_sec","all"
"2101","2014",1189,"laucode","bldn_sec","all"
"2101","2015",1200,"laucode","bldn_sec","all"
"2101","2016",1202,"laucode","bldn_sec","all"
"2101","2017",1209,"laucode","bldn_sec","all"
"2101","2018",1241,"laucode","bldn_sec","all"
"2101","2019",1255,"laucode","bldn_sec","all"
"2101","2020",1254,"laucode","bldn_sec","all"
"2101","2021",1252,"laucode","bldn_sec","all"
"2101","2022",1262,"laucode","bldn_sec","all"
"2101","2023",1258,"laucode","bldn_sec","all"
"2101","2024",1270,"laucode","bldn_sec","all"
"2104","1998",795,"laucode","bldn_sec","all"
"2104","1999",796,"laucode","bldn_sec","all"
"2104","2000",792,"laucode","bldn_sec","all"
"2104","2001",778,"laucode","bldn_sec","all"
"2104","2002",781,"laucode","bldn_sec","all"
"2104","2003",797,"laucode","bldn_sec","all"
"2104","2004",799,"laucode","bldn_sec","all"
"2104","2005",799,"laucode","bldn_sec","all"
"2104","2006",794,"laucode","bldn_sec","all"
"2104","2007",811,"laucode","bldn_sec","all"
"2104","2008",798,"laucode","bldn_sec","all"
"2104","2009",803,"laucode","bldn_sec","all"
"2104","2010",805,"laucode","bldn_sec","all"
"2104","2011",820,"laucode","bldn_sec","all"
"2104","2012",812,"laucode","bldn_sec","all"
"2104","2013",831,"laucode","bldn_sec","all"
"2104","2014",837,"laucode","bldn_sec","all"
"2104","2015",843,"laucode","bldn_sec","all"
"2104","2016",843,"laucode","bldn_sec","all"
"2104","2017",839,"laucode","bldn_sec","all"
"2104","2018",841,"laucode","bldn_sec","all"
"2104","2019",848,"laucode","bldn_sec","all"
"2104","2020",851,"laucode","bldn_sec","all"
"2104","2021",865,"laucode","bldn_sec","all"
"2104","2022",865,"laucode","bldn_sec","all"
"2104","2023",890,"laucode","bldn_sec","all"
"2104","2024",886,"laucode","bldn_sec","all"
"2121","1998",1473,"laucode","bldn_sec","all"
"2121","1999",1480,"laucode","bldn_sec","all"
"2121","2000",1489,"laucode","bldn_sec","all"
"2121","2001",1503,"laucode","bldn_sec","all"
"2121","2002",1509,"laucode","bldn_sec","all"
"2121","2003",1480,"laucode","bldn_sec","all"
"2121","2004",1505,"laucode","bldn_sec","all"
"2121","2005",1491,"laucode","bldn_sec","all"
"2121","2006",1505,"laucode","bldn_sec","all"
"2121","2007",1495,"laucode","bldn_sec","all"
"2121","2008",1502,"laucode","bldn_sec","all"
"2121","2009",1540,"laucode","bldn_sec","all"
"2121","2010",1571,"laucode","bldn_sec","all"
"2121","2011",1572,"laucode","bldn_sec","all"
"2121","2012",1611,"laucode","bldn_sec","all"
"2121","2013",1612,"laucode","bldn_sec","all"
"2121","2014",1605,"laucode","bldn_sec","all"
"2121","2015",1628,"laucode","bldn_sec","all"
"2121","2016",1627,"laucode","bldn_sec","all"
"2121","2017",1633,"laucode","bldn_sec","all"
"2121","2018",1683,"laucode","bldn_sec","all"
"2121","2019",1681,"laucode","bldn_sec","all"
"2121","2020",1711,"laucode","bldn_sec","all"
"2121","2021",1716,"laucode","bldn_sec","all"
"2121","2022",1714,"laucode","bldn_sec","all"
"2121","2023",1723,"laucode","bldn_sec","all"
"2121","2024",1741,"laucode","bldn_sec","all"
"2132","1998",2103,"laucode","bldn_sec","all"
"2132","1999",2145,"laucode","bldn_sec","all"
"2132","2000",2187,"laucode","bldn_sec","all"
"2132","2001",2184,"laucode","bldn_sec","all"
"2132","2002",2196,"laucode","bldn_sec","all"
"2132","2003",2245,"laucode","bldn_sec","all"
"2132","2004",2241,"laucode","bldn_sec","all"
"2132","2005",2231,"laucode","bldn_sec","all"
"2132","2006",2286,"laucode","bldn_sec","all"
"2132","2007",2269,"laucode","bldn_sec","all"
"2132","2008",2287,"laucode","bldn_sec","all"
"2132","2009",2303,"laucode","bldn_sec","all"
"2132","2010",2323,"laucode","bldn_sec","all"
"2132","2011",2350,"laucode","bldn_sec","all"
"2132","2012",2395,"laucode","bldn_sec","all"
"2132","2013",2433,"laucode","bldn_sec","all"
"2132","2014",2452,"laucode","bldn_sec","all"
"2132","2015",2485,"laucode","bldn_sec","all"
"2132","2016",2460,"laucode","bldn_sec","all"
"2132","2017",2497,"laucode","bldn_sec","all"
"2132","2018",2578,"laucode","bldn_sec","all"
"2132","2019",2599,"laucode","bldn_sec","all"
"2132","2020",2604,"laucode","bldn_sec","all"
"2132","2021",2634,"laucode","bldn_sec","all"
"2132","2022",2653,"laucode","bldn_sec","all"
"2132","2023",2672,"laucode","bldn_sec","all"
"2132","2024",2743,"laucode","bldn_sec","all"
"2161","1998",3321,"laucode","bldn_sec","all"
"2161","1999",3350,"laucode","bldn_sec","all"
"2161","2000",3388,"laucode","bldn_sec","all"
"2161","2001",3402,"laucode","bldn_sec","all"
"2161","2002",3439,"laucode","bldn_sec","all"
"2161","2003",3539,"laucode","bldn_sec","all"
"2161","2004",3546,"laucode","bldn_sec","all"
"2161","2005",3585,"laucode","bldn_sec","all"
"2161","2006",3603,"laucode","bldn_sec","all"
"2161","2007",3605,"laucode","bldn_sec","all"
"2161","2008",3616,"laucode","bldn_sec","all"
"2161","2009",3634,"laucode","bldn_sec","all"
"2161","2010",3662,"laucode","bldn_sec","all"
"2161","2011",3633,"laucode","bldn_sec","all"
"2161","2012",3675,"laucode","bldn_sec","all"
"2161","2013",3724,"laucode","bldn_sec","all"
"2161","2014",3705,"laucode","bldn_sec","all"
"2161","2015",3733,"laucode","bldn_sec","all"
"2161","2016",3765,"laucode","bldn_sec","all"
"2161","2017",3778,"laucode","bldn_sec","all"
"2161","2018",3961,"laucode","bldn_sec","all"
"2161","2019",3961,"laucode","bldn_sec","all"
"2161","2020",4004,"laucode","bldn_sec","all"
"2161","2021",4029,"laucode","bldn_sec","all"
"2161","2022",4044,"laucode","bldn_sec","all"
"2161","2023",4075,"laucode","bldn_sec","all"
"2161","2024",4121,"laucode","bldn_sec","all"
"2180","1998",3389,"laucode","bldn_sec","all"
"2180","1999",3328,"laucode","bldn_sec","all"
"2180","2000",3302,"laucode","bldn_sec","all"
"2180","2001",3266,"laucode","bldn_sec","all"
"2180","2002",3159,"laucode","bldn_sec","all"
"2180","2003",3194,"laucode","bldn_sec","all"
"2180","2004",3169,"laucode","bldn_sec","all"
"2180","2005",3185,"laucode","bldn_sec","all"
"2180","2006",3213,"laucode","bldn_sec","all"
"2180","2007",3266,"laucode","bldn_sec","all"
"2180","2008",3287,"laucode","bldn_sec","all"
"2180","2009",3252,"laucode","bldn_sec","all"
"2180","2010",3297,"laucode","bldn_sec","all"
"2180","2011",3321,"laucode","bldn_sec","all"
"2180","2012",3280,"laucode","bldn_sec","all"
"2180","2013",3250,"laucode","bldn_sec","all"
"2180","2014",3250,"laucode","bldn_sec","all"
"2180","2015",3279,"laucode","bldn_sec","all"
"2180","2016",3514,"laucode","bldn_sec","all"
"2180","2017",3489,"laucode","bldn_sec","all"
"2180","2018",3537,"laucode","bldn_sec","all"
"2180","2019",3516,"laucode","bldn_sec","all"
"2180","2020",3499,"laucode","bldn_sec","all"
"2180","2021",3455,"laucode","bldn_sec","all"
"2180","2022",3474,"laucode","bldn_sec","all"
"2180","2023",3512,"laucode","bldn_sec","all"
"2180","2024",3552,"laucode","bldn_sec","all"
"2181","1998",2205,"laucode","bldn_sec","all"
"2181","1999",2175,"laucode","bldn_sec","all"
"2181","2000",2185,"laucode","bldn_sec","all"
"2181","2001",2098,"laucode","bldn_sec","all"
"2181","2002",2075,"laucode","bldn_sec","all"
"2181","2003",2252,"laucode","bldn_sec","all"
"2181","2004",2242,"laucode","bldn_sec","all"
"2181","2005",2248,"laucode","bldn_sec","all"
"2181","2006",2303,"laucode","bldn_sec","all"
"2181","2007",2295,"laucode","bldn_sec","all"
"2181","2008",2282,"laucode","bldn_sec","all"
"2181","2009",2273,"laucode","bldn_sec","all"
"2181","2010",2282,"laucode","bldn_sec","all"
"2181","2011",2260,"laucode","bldn_sec","all"
"2181","2012",2253,"laucode","bldn_sec","all"
"2181","2013",2266,"laucode","bldn_sec","all"
"2181","2014",2298,"laucode","bldn_sec","all"
"2181","2015",2257,"laucode","bldn_sec","all"
"2181","2016",2264,"laucode","bldn_sec","all"
"2181","2017",2246,"laucode","bldn_sec","all"
"2181","2018",2290,"laucode","bldn_sec","all"
"2181","2019",2315,"laucode","bldn_sec","all"
"2181","2020",2316,"laucode","bldn_sec","all"
"2181","2021",2341,"laucode","bldn_sec","all"
"2181","2022",2367,"laucode","bldn_sec","all"
"2181","2023",2392,"laucode","bldn_sec","all"
"2181","2024",2432,"laucode","bldn_sec","all"
"2182","1998",3204,"laucode","bldn_sec","all"
"2182","1999",3209,"laucode","bldn_sec","all"
"2182","2000",3231,"laucode","bldn_sec","all"
"2182","2001",3197,"laucode","bldn_sec","all"
"2182","2002",3170,"laucode","bldn_sec","all"
"2182","2003",3211,"laucode","bldn_sec","all"
"2182","2004",3213,"laucode","bldn_sec","all"
"2182","2005",3194,"laucode","bldn_sec","all"
"2182","2006",3206,"laucode","bldn_sec","all"
"2182","2007",3229,"laucode","bldn_sec","all"
"2182","2008",3284,"laucode","bldn_sec","all"
"2182","2009",3353,"laucode","bldn_sec","all"
"2182","2010",3390,"laucode","bldn_sec","all"
"2182","2011",3445,"laucode","bldn_sec","all"
"2182","2012",3578,"laucode","bldn_sec","all"
"2182","2013",3578,"laucode","bldn_sec","all"
"2182","2014",3580,"laucode","bldn_sec","all"
"2182","2015",3604,"laucode","bldn_sec","all"
"2182","2016",3618,"laucode","bldn_sec","all"
"2182","2017",3614,"laucode","bldn_sec","all"
"2182","2018",3759,"laucode","bldn_sec","all"
"2182","2019",3757,"laucode","bldn_sec","all"
"2182","2020",3762,"laucode","bldn_sec","all"
"2182","2021",3850,"laucode","bldn_sec","all"
"2182","2022",3866,"laucode","bldn_sec","all"
"2182","2023",3894,"laucode","bldn_sec","all"
"2182","2024",3925,"laucode","bldn_sec","all"
"2183","1998",2514,"laucode","bldn_sec","all"
"2183","1999",2543,"laucode","bldn_sec","all"
"2183","2000",2551,"laucode","bldn_sec","all"
"2183","2001",2569,"laucode","bldn_sec","all"
"2183","2002",2561,"laucode","bldn_sec","all"
"2183","2003",2606,"laucode","bldn_sec","all"
"2183","2004",2621,"laucode","bldn_sec","all"
"2183","2005",2580,"laucode","bldn_sec","all"
"2183","2006",2610,"laucode","bldn_sec","all"
"2183","2007",2616,"laucode","bldn_sec","all"
"2183","2008",2630,"laucode","bldn_sec","all"
"2183","2009",2655,"laucode","bldn_sec","all"
"2183","2010",2683,"laucode","bldn_sec","all"
"2183","2011",2707,"laucode","bldn_sec","all"
"2183","2012",2751,"laucode","bldn_sec","all"
"2183","2013",2796,"laucode","bldn_sec","all"
"2183","2014",2794,"laucode","bldn_sec","all"
"2183","2015",2839,"laucode","bldn_sec","all"
"2183","2016",2838,"laucode","bldn_sec","all"
"2183","2017",2849,"laucode","bldn_sec","all"
"2183","2018",2919,"laucode","bldn_sec","all"
"2183","2019",2943,"laucode","bldn_sec","all"
"2183","2020",2948,"laucode","bldn_sec","all"
"2183","2021",2956,"laucode","bldn_sec","all"
"2183","2022",2942,"laucode","bldn_sec","all"
"2183","2023",2966,"laucode","bldn_sec","all"
"2183","2024",3051,"laucode","bldn_sec","all"
"2184","1998",4279,"laucode","bldn_sec","all"
"2184","1999",4320,"laucode","bldn_sec","all"
"2184","2000",4339,"laucode","bldn_sec","all"
"2184","2001",4307,"laucode","bldn_sec","all"
"2184","2002",4312,"laucode","bldn_sec","all"
"2184","2003",4394,"laucode","bldn_sec","all"
"2184","2004",4430,"laucode","bldn_sec","all"
"2184","2005",4443,"laucode","bldn_sec","all"
"2184","2006",4476,"laucode","bldn_sec","all"
"2184","2007",4474,"laucode","bldn_sec","all"
"2184","2008",4479,"laucode","bldn_sec","all"
"2184","2009",4556,"laucode","bldn_sec","all"
"2184","2010",4555,"laucode","bldn_sec","all"
"2184","2011",4565,"laucode","bldn_sec","all"
"2184","2012",4638,"laucode","bldn_sec","all"
"2184","2013",4686,"laucode","bldn_sec","all"
"2184","2014",4671,"laucode","bldn_sec","all"
"2184","2015",4679,"laucode","bldn_sec","all"
"2184","2016",4665,"laucode","bldn_sec","all"
"2184","2017",4665,"laucode","bldn_sec","all"
"2184","2018",4744,"laucode","bldn_sec","all"
"2184","2019",4765,"laucode","bldn_sec","all"
"2184","2020",4724,"laucode","bldn_sec","all"
"2184","2021",4720,"laucode","bldn_sec","all"
"2184","2022",4741,"laucode","bldn_sec","all"
"2184","2023",4765,"laucode","bldn_sec","all"
"2184","2024",4840,"laucode","bldn_sec","all"
"2260","1998",1046,"laucode","bldn_sec","all"
"2260","1999",1064,"laucode","bldn_sec","all"
"2260","2000",1091,"laucode","bldn_sec","all"
"2260","2001",1097,"laucode","bldn_sec","all"
"2260","2002",1118,"laucode","bldn_sec","all"
"2260","2003",1460,"laucode","bldn_sec","all"
"2260","2004",1462,"laucode","bldn_sec","all"
"2260","2005",1482,"laucode","bldn_sec","all"
"2260","2006",1571,"laucode","bldn_sec","all"
"2260","2007",1542,"laucode","bldn_sec","all"
