"nuts","year","type.of.building","value","level","measure"
"1960","2022","all",384836,"laucode","totalm2"
"1961","2019","all",669274,"laucode","totalm2"
"1961","2020","all",671127,"laucode","totalm2"
"1961","2021","all",677010,"laucode","totalm2"
"1961","2022","all",680058,"laucode","totalm2"
"1962","2019","all",277826,"laucode","totalm2"
"1962","2020","all",278294,"laucode","totalm2"
"1962","2021","all",278216,"laucode","totalm2"
"1962","2022","all",279112,"laucode","totalm2"
"1980","2019","all",6293076,"laucode","totalm2"
"1980","2020","all",6362823,"laucode","totalm2"
"1980","2021","all",6418636,"laucode","totalm2"
"1980","2022","all",6584549,"laucode","totalm2"
"1981","2019","all",1024236,"laucode","totalm2"
"1981","2020","all",1027847,"laucode","totalm2"
"1981","2021","all",1029741,"laucode","totalm2"
"1981","2022","all",1030219,"laucode","totalm2"
"1982","2019","all",587102,"laucode","totalm2"
"1982","2020","all",588294,"laucode","totalm2"
"1982","2021","all",588376,"laucode","totalm2"
"1982","2022","all",588027,"laucode","totalm2"
"1983","2019","all",1125852,"laucode","totalm2"
"1983","2020","all",1125381,"laucode","totalm2"
"1983","2021","all",1128823,"laucode","totalm2"
"1983","2022","all",1127533,"laucode","totalm2"
"1984","2019","all",653360,"laucode","totalm2"
"1984","2020","all",658841,"laucode","totalm2"
"1984","2021","all",660729,"laucode","totalm2"
"1984","2022","all",666752,"laucode","totalm2"
"2021","2019","all",329819,"laucode","totalm2"
"2021","2020","all",329973,"laucode","totalm2"
"2021","2021","all",332712,"laucode","totalm2"
"2021","2022","all",329668,"laucode","totalm2"
"2023","2019","all",578724,"laucode","totalm2"
"2023","2020","all",595956,"laucode","totalm2"
"2023","2021","all",603808,"laucode","totalm2"
"2023","2022","all",605175,"laucode","totalm2"
"2026","2019","all",460168,"laucode","totalm2"
"2026","2020","all",461850,"laucode","totalm2"
"2026","2021","all",465852,"laucode","totalm2"
"2026","2022","all",466899,"laucode","totalm2"
"2029","2019","all",728074,"laucode","totalm2"
"2029","2020","all",735018,"laucode","totalm2"
"2029","2021","all",738011,"laucode","totalm2"
"2029","2022","all",741618,"laucode","totalm2"
"2031","2019","all",523621,"laucode","totalm2"
"2031","2020","all",525036,"laucode","totalm2"
"2031","2021","all",526094,"laucode","totalm2"
"2031","2022","all",527752,"laucode","totalm2"
"2034","2019","all",335867,"laucode","totalm2"
"2034","2020","all",336093,"laucode","totalm2"
"2034","2021","all",336678,"laucode","totalm2"
"2034","2022","all",336576,"laucode","totalm2"
"2039","2019","all",320629,"laucode","totalm2"
"2039","2020","all",322427,"laucode","totalm2"
"2039","2021","all",328561,"laucode","totalm2"
"2039","2022","all",333198,"laucode","totalm2"
"2061","2019","all",502328,"laucode","totalm2"
"2061","2020","all",505639,"laucode","totalm2"
"2061","2021","all",504560,"laucode","totalm2"
"2061","2022","all",502094,"laucode","totalm2"
"2062","2019","all",944518,"laucode","totalm2"
"2062","2020","all",946999,"laucode","totalm2"
"2062","2021","all",948118,"laucode","totalm2"
"2062","2022","all",949052,"laucode","totalm2"
"2080","2019","all",2549870,"laucode","totalm2"
"2080","2020","all",2563907,"laucode","totalm2"
"2080","2021","all",2568797,"laucode","totalm2"
"2080","2022","all",2592669,"laucode","totalm2"
"2081","2019","all",2168922,"laucode","totalm2"
"2081","2020","all",2178796,"laucode","totalm2"
"2081","2021","all",2187990,"laucode","totalm2"
"2081","2022","all",2202442,"laucode","totalm2"
"2082","2019","all",511047,"laucode","totalm2"
"2082","2020","all",517460,"laucode","totalm2"
"2082","2021","all",518570,"laucode","totalm2"
"2082","2022","all",522075,"laucode","totalm2"
"2083","2019","all",731038,"laucode","totalm2"
"2083","2020","all",734205,"laucode","totalm2"
"2083","2021","all",736114,"laucode","totalm2"
"2083","2022","all",734527,"laucode","totalm2"
"2084","2019","all",1036658,"laucode","totalm2"
"2084","2020","all",1040308,"laucode","totalm2"
"2084","2021","all",1040620,"laucode","totalm2"
"2084","2022","all",1046717,"laucode","totalm2"
"2085","2019","all",1164568,"laucode","totalm2"
"2085","2020","all",1168053,"laucode","totalm2"
"2085","2021","all",1166268,"laucode","totalm2"
"2085","2022","all",1170863,"laucode","totalm2"
"2101","2019","all",287860,"laucode","totalm2"
"2101","2020","all",289462,"laucode","totalm2"
"2101","2021","all",289616,"laucode","totalm2"
"2101","2022","all",295810,"laucode","totalm2"
"2104","2019","all",438956,"laucode","totalm2"
"2104","2020","all",437726,"laucode","totalm2"
"2104","2021","all",438762,"laucode","totalm2"
"2104","2022","all",436249,"laucode","totalm2"
"2121","2019","all",568959,"laucode","totalm2"
"2121","2020","all",570494,"laucode","totalm2"
"2121","2021","all",571336,"laucode","totalm2"
"2121","2022","all",570710,"laucode","totalm2"
"2132","2019","all",462418,"laucode","totalm2"
"2132","2020","all",465707,"laucode","totalm2"
"2132","2021","all",465287,"laucode","totalm2"
"2132","2022","all",465140,"laucode","totalm2"
"2161","2019","all",901108,"laucode","totalm2"
"2161","2020","all",905569,"laucode","totalm2"
"2161","2021","all",907331,"laucode","totalm2"
"2161","2022","all",922855,"laucode","totalm2"
"2180","2019","all",4204290,"laucode","totalm2"
"2180","2020","all",4229372,"laucode","totalm2"
"2180","2021","all",4264647,"laucode","totalm2"
"2180","2022","all",4311058,"laucode","totalm2"
"2181","2019","all",1663221,"laucode","totalm2"
"2181","2020","all",1669972,"laucode","totalm2"
"2181","2021","all",1679921,"laucode","totalm2"
"2181","2022","all",1687492,"laucode","totalm2"
"2182","2019","all",1206313,"laucode","totalm2"
"2182","2020","all",1209502,"laucode","totalm2"
"2182","2021","all",1203229,"laucode","totalm2"
"2182","2022","all",1195279,"laucode","totalm2"
"2183","2019","all",1229794,"laucode","totalm2"
"2183","2020","all",1232150,"laucode","totalm2"
"2183","2021","all",1236780,"laucode","totalm2"
"2183","2022","all",1245915,"laucode","totalm2"
"2184","2019","all",1698597,"laucode","totalm2"
"2184","2020","all",1702038,"laucode","totalm2"
"2184","2021","all",1702984,"laucode","totalm2"
"2184","2022","all",1741089,"laucode","totalm2"
"2260","2019","all",476611,"laucode","totalm2"
"2260","2020","all",477483,"laucode","totalm2"
"2260","2021","all",477611,"laucode","totalm2"
"2260","2022","all",475921,"laucode","totalm2"
"2262","2019","all",782091,"laucode","totalm2"
"2262","2020","all",783732,"laucode","totalm2"
"2262","2021","all",785131,"laucode","totalm2"
"2262","2022","all",784593,"laucode","totalm2"
"2280","2019","all",1180121,"laucode","totalm2"
"2280","2020","all",1181792,"laucode","totalm2"
"2280","2021","all",1184236,"laucode","totalm2"
"2280","2022","all",1181428,"laucode","totalm2"
"2281","2019","all",4261763,"laucode","totalm2"
"2281","2020","all",4277061,"laucode","totalm2"
"2281","2021","all",4293389,"laucode","totalm2"
"2281","2022","all",4300113,"laucode","totalm2"
"2282","2019","all",937688,"laucode","totalm2"
"2282","2020","all",936290,"laucode","totalm2"
"2282","2021","all",936620,"laucode","totalm2"
"2282","2022","all",934131,"laucode","totalm2"
"2283","2019","all",954350,"laucode","totalm2"
"2283","2020","all",953155,"laucode","totalm2"
"2283","2021","all",952459,"laucode","totalm2"
"2283","2022","all",947688,"laucode","totalm2"
"2284","2019","all",2652359,"laucode","totalm2"
"2284","2020","all",2661533,"laucode","totalm2"
"2284","2021","all",2668015,"laucode","totalm2"
"2284","2022","all",2673740,"laucode","totalm2"
"2303","2019","all",272781,"laucode","totalm2"
"2303","2020","all",272510,"laucode","totalm2"
"2303","2021","all",273251,"laucode","totalm2"
"2303","2022","all",272513,"laucode","totalm2"
"2305","2019","all",330018,"laucode","totalm2"
"2305","2020","all",327637,"laucode","totalm2"
"2305","2021","all",325464,"laucode","totalm2"
"2305","2022","all",325847,"laucode","totalm2"
"2309","2019","all",670085,"laucode","totalm2"
"2309","2020","all",676654,"laucode","totalm2"
"2309","2021","all",688837,"laucode","totalm2"
"2309","2022","all",700401,"laucode","totalm2"
"2313","2019","all",560680,"laucode","totalm2"
"2313","2020","all",558436,"laucode","totalm2"
"2313","2021","all",558076,"laucode","totalm2"
"2313","2022","all",556168,"laucode","totalm2"
"2321","2019","all",579442,"laucode","totalm2"
"2321","2020","all",585561,"laucode","totalm2"
"2321","2021","all",590190,"laucode","totalm2"
"2321","2022","all",599610,"laucode","totalm2"
"2326","2019","all",349102,"laucode","totalm2"
"2326","2020","all",351324,"laucode","totalm2"
"2326","2021","all",348878,"laucode","totalm2"
"2326","2022","all",376738,"laucode","totalm2"
"2361","2019","all",546327,"laucode","totalm2"
"2361","2020","all",552131,"laucode","totalm2"
"2361","2021","all",566631,"laucode","totalm2"
"2361","2022","all",600297,"laucode","totalm2"
"2380","2019","all",2814748,"laucode","totalm2"
"2380","2020","all",2834132,"laucode","totalm2"
"2380","2021","all",2840886,"laucode","totalm2"
"2380","2022","all",2848198,"laucode","totalm2"
"2401","2019","all",354784,"laucode","totalm2"
"2401","2020","all",356508,"laucode","totalm2"
"2401","2021","all",358362,"laucode","totalm2"
"2401","2022","all",357804,"laucode","totalm2"
"2403","2019","all",117969,"laucode","totalm2"
"2403","2020","all",118295,"laucode","totalm2"
"2403","2021","all",118475,"laucode","totalm2"
"2403","2022","all",117980,"laucode","totalm2"
"2404","2019","all",271068,"laucode","totalm2"
"2404","2020","all",271536,"laucode","totalm2"
"2404","2021","all",272803,"laucode","totalm2"
"2404","2022","all",272906,"laucode","totalm2"
"2409","2019","all",333130,"laucode","totalm2"
"2409","2020","all",333333,"laucode","totalm2"
"2409","2021","all",334754,"laucode","totalm2"
"2409","2022","all",334576,"laucode","totalm2"
"2417","2019","all",196238,"laucode","totalm2"
"2417","2020","all",194862,"laucode","totalm2"
"2417","2021","all",197181,"laucode","totalm2"
"2417","2022","all",197182,"laucode","totalm2"
"2418","2019","all",142022,"laucode","totalm2"
"2418","2020","all",141800,"laucode","totalm2"
"2418","2021","all",141716,"laucode","totalm2"
"2418","2022","all",143524,"laucode","totalm2"
"2421","2019","all",285529,"laucode","totalm2"
"2421","2020","all",290908,"laucode","totalm2"
"2421","2021","all",288489,"laucode","totalm2"
"2421","2022","all",293195,"laucode","totalm2"
"2422","2019","all",115500,"laucode","totalm2"
"2422","2020","all",114926,"laucode","totalm2"
"2422","2021","all",113462,"laucode","totalm2"
"2422","2022","all",112790,"laucode","totalm2"
"2425","2019","all",128845,"laucode","totalm2"
"2425","2020","all",129555,"laucode","totalm2"
"2425","2021","all",128845,"laucode","totalm2"
"2425","2022","all",126955,"laucode","totalm2"
"2460","2019","all",411046,"laucode","totalm2"
"2460","2020","all",414109,"laucode","totalm2"
"2460","2021","all",416058,"laucode","totalm2"
"2460","2022","all",414277,"laucode","totalm2"
"2462","2019","all",303184,"laucode","totalm2"
"2462","2020","all",302102,"laucode","totalm2"
"2462","2021","all",302199,"laucode","totalm2"
"2462","2022","all",302832,"laucode","totalm2"
"2463","2019","all",149335,"laucode","totalm2"
"2463","2020","all",149501,"laucode","totalm2"
"2463","2021","all",149968,"laucode","totalm2"
"2463","2022","all",147561,"laucode","totalm2"
"2480","2019","all",5168466,"laucode","totalm2"
"2480","2020","all",5206273,"laucode","totalm2"
"2480","2021","all",5248860,"laucode","totalm2"
"2480","2022","all",5298964,"laucode","totalm2"
"2481","2019","all",566993,"laucode","totalm2"
"2481","2020","all",567934,"laucode","totalm2"
"2481","2021","all",568616,"laucode","totalm2"
"2481","2022","all",570793,"laucode","totalm2"
"2482","2019","all",3276921,"laucode","totalm2"
"2482","2020","all",3284130,"laucode","totalm2"
"2482","2021","all",3283839,"laucode","totalm2"
"2482","2022","all",3306921,"laucode","totalm2"
"2505","2019","all",305870,"laucode","totalm2"
"2505","2020","all",305869,"laucode","totalm2"
"2505","2021","all",304573,"laucode","totalm2"
"2505","2022","all",304270,"laucode","totalm2"
"2506","2019","all",133139,"laucode","totalm2"
"2506","2020","all",132744,"laucode","totalm2"
"2506","2021","all",132078,"laucode","totalm2"
"2506","2022","all",134948,"laucode","totalm2"
"2510","2019","all",224192,"laucode","totalm2"
"2510","2020","all",223378,"laucode","totalm2"
"2510","2021","all",221620,"laucode","totalm2"
"2510","2022","all",222461,"laucode","totalm2"
"2513","2019","all",169339,"laucode","totalm2"
"2513","2020","all",168918,"laucode","totalm2"
"2513","2021","all",168754,"laucode","totalm2"
"2513","2022","all",167156,"laucode","totalm2"
"2514","2019","all",772633,"laucode","totalm2"
"2514","2020","all",771192,"laucode","totalm2"
"2514","2021","all",769003,"laucode","totalm2"
"2514","2022","all",770274,"laucode","totalm2"
"2518","2019","all",224990,"laucode","totalm2"
"2518","2020","all",225157,"laucode","totalm2"
"2518","2021","all",224030,"laucode","totalm2"
"2518","2022","all",222594,"laucode","totalm2"
"2521","2019","all",298040,"laucode","totalm2"
"2521","2020","all",295734,"laucode","totalm2"
"2521","2021","all",295336,"laucode","totalm2"
"2521","2022","all",293503,"laucode","totalm2"
"2523","2019","all",824572,"laucode","totalm2"
"2523","2020","all",835073,"laucode","totalm2"
"2523","2021","all",792906,"laucode","totalm2"
"2523","2022","all",777996,"laucode","totalm2"
"2560","2019","all",391724,"laucode","totalm2"
"2560","2020","all",391837,"laucode","totalm2"
"2560","2021","all",391516,"laucode","totalm2"
"2560","2022","all",388986,"laucode","totalm2"
"2580","2019","all",3244611,"laucode","totalm2"
"2580","2020","all",3252966,"laucode","totalm2"
"2580","2021","all",3276968,"laucode","totalm2"
"2580","2022","all",3294124,"laucode","totalm2"
"2581","2019","all",1865263,"laucode","totalm2"
"2581","2020","all",1879183,"laucode","totalm2"
"2581","2021","all",1888730,"laucode","totalm2"
"2581","2022","all",1893383,"laucode","totalm2"
"2582","2019","all",1320019,"laucode","totalm2"
"2582","2020","all",1343134,"laucode","totalm2"
"2582","2021","all",1350825,"laucode","totalm2"
"2582","2022","all",1354013,"laucode","totalm2"
"2583","2019","all",436442,"laucode","totalm2"
"2583","2020","all",435736,"laucode","totalm2"
"2583","2021","all",432555,"laucode","totalm2"
"2583","2022","all",432339,"laucode","totalm2"
"2584","2019","all",967968,"laucode","totalm2"
"2584","2020","all",989477,"laucode","totalm2"
"2584","2021","all",997491,"laucode","totalm2"
"2584","2022","all",1003538,"laucode","totalm2"
"114","2023","all",1811876,"laucode","totalm2"
"114","2024","all",1822668,"laucode","totalm2"
"115","2023","all",1425499,"laucode","totalm2"
"115","2024","all",1431182,"laucode","totalm2"
"117","2023","all",2016334,"laucode","totalm2"
"117","2024","all",2061926,"laucode","totalm2"
"120","2023","all",1799118,"laucode","totalm2"
"120","2024","all",1803994,"laucode","totalm2"
"123","2023","all",3098751,"laucode","totalm2"
"123","2024","all",3202426,"laucode","totalm2"
"125","2023","all",1156673,"laucode","totalm2"
"125","2024","all",1186283,"laucode","totalm2"
"126","2023","all",4004831,"laucode","totalm2"
"126","2024","all",4091216,"laucode","totalm2"
"127","2023","all",3129189,"laucode","totalm2"
"127","2024","all",3172528,"laucode","totalm2"
"128","2023","all",688624,"laucode","totalm2"
"128","2024","all",689253,"laucode","totalm2"
"136","2023","all",3418157,"laucode","totalm2"
"136","2024","all",3450584,"laucode","totalm2"
"138","2023","all",1892345,"laucode","totalm2"
"138","2024","all",1919756,"laucode","totalm2"
"139","2023","all",1111836,"laucode","totalm2"
"139","2024","all",1124175,"laucode","totalm2"
"140","2023","all",461108,"laucode","totalm2"
"140","2024","all",474528,"laucode","totalm2"
"160","2023","all",3276857,"laucode","totalm2"
"160","2024","all",3317176,"laucode","totalm2"
"162","2023","all",1486762,"laucode","totalm2"
"162","2024","all",1494992,"laucode","totalm2"
"163","2023","all",2975693,"laucode","totalm2"
"163","2024","all",2996782,"laucode","totalm2"
"180","2023","all",34286668,"laucode","totalm2"
"180","2024","all",34564970,"laucode","totalm2"
"181","2023","all",3516476,"laucode","totalm2"
"181","2024","all",3549762,"laucode","totalm2"
"182","2023","all",4218214,"laucode","totalm2"
"182","2024","all",4292073,"laucode","totalm2"
"183","2023","all",1856872,"laucode","totalm2"
"183","2024","all",1873506,"laucode","totalm2"
"184","2023","all",2878754,"laucode","totalm2"
"184","2024","all",2910977,"laucode","totalm2"
"186","2023","all",2073056,"laucode","totalm2"
"186","2024","all",2080954,"laucode","totalm2"
"187","2023","all",516634,"laucode","totalm2"
"187","2024","all",516768,"laucode","totalm2"
