"year","type","nuts","value","level","measure"
2017,"flat","1983",1486,"laucode","price"
2017,"house","1983",1531,"laucode","price"
2018,"all","1983",1404,"laucode","price"
2018,"flat","1983",1410,"laucode","price"
2018,"house","1983",1453,"laucode","price"
2019,"all","1983",1394,"laucode","price"
2019,"flat","1983",1399,"laucode","price"
2019,"house","1983",1442,"laucode","price"
2020,"all","1983",1512,"laucode","price"
2020,"flat","1983",1501,"laucode","price"
2020,"house","1983",1547,"laucode","price"
2021,"all","1983",1770,"laucode","price"
2021,"flat","1983",1777,"laucode","price"
2021,"house","1983",1832,"laucode","price"
2022,"all","1983",1864,"laucode","price"
2022,"flat","1983",1850,"laucode","price"
2022,"house","1983",1908,"laucode","price"
2023,"all","1983",1639,"laucode","price"
2023,"flat","1983",1645,"laucode","price"
2023,"house","1983",1696,"laucode","price"
2024,"all","1983",1652,"laucode","price"
2024,"flat","1983",1640,"laucode","price"
2024,"house","1983",1705,"laucode","price"
2013,"all","1984",1054,"laucode","price"
2013,"flat","1984",1244,"laucode","price"
2013,"house","1984",993,"laucode","price"
2014,"all","1984",1174,"laucode","price"
2014,"flat","1984",1386,"laucode","price"
2014,"house","1984",1106,"laucode","price"
2015,"all","1984",1336,"laucode","price"
2015,"flat","1984",1578,"laucode","price"
2015,"house","1984",1259,"laucode","price"
2016,"all","1984",1454,"laucode","price"
2016,"flat","1984",1716,"laucode","price"
2016,"house","1984",1381,"laucode","price"
2017,"all","1984",1538,"laucode","price"
2017,"flat","1984",1816,"laucode","price"
2017,"house","1984",1462,"laucode","price"
2018,"all","1984",1459,"laucode","price"
2018,"flat","1984",1723,"laucode","price"
2018,"house","1984",1375,"laucode","price"
2019,"all","1984",1449,"laucode","price"
2019,"flat","1984",1710,"laucode","price"
2019,"house","1984",1365,"laucode","price"
2020,"all","1984",1554,"laucode","price"
2020,"flat","1984",1835,"laucode","price"
2020,"house","1984",1464,"laucode","price"
2021,"all","1984",1840,"laucode","price"
2021,"flat","1984",2173,"laucode","price"
2021,"house","1984",1734,"laucode","price"
2022,"all","1984",1916,"laucode","price"
2022,"flat","1984",2262,"laucode","price"
2022,"house","1984",1805,"laucode","price"
2023,"all","1984",1685,"laucode","price"
2023,"flat","1984",2011,"laucode","price"
2023,"house","1984",1605,"laucode","price"
2024,"all","1984",1698,"laucode","price"
2024,"flat","1984",2005,"laucode","price"
2024,"house","1984",1600,"laucode","price"
2013,"all","2021",498,"laucode","price"
2013,"flat","2021",2751,"laucode","price"
2013,"house","2021",444,"laucode","price"
2014,"all","2021",530,"laucode","price"
2014,"flat","2021",2902,"laucode","price"
2014,"house","2021",468,"laucode","price"
2015,"all","2021",573,"laucode","price"
2015,"flat","2021",3168,"laucode","price"
2015,"house","2021",511,"laucode","price"
2016,"all","2021",629,"laucode","price"
2016,"flat","2021",3444,"laucode","price"
2016,"house","2021",555,"laucode","price"
2017,"all","2021",688,"laucode","price"
2017,"flat","2021",3767,"laucode","price"
2017,"house","2021",608,"laucode","price"
2018,"all","2021",719,"laucode","price"
2018,"flat","2021",3934,"laucode","price"
2018,"house","2021",634,"laucode","price"
2019,"all","2021",750,"laucode","price"
2019,"flat","2021",4105,"laucode","price"
2019,"house","2021",662,"laucode","price"
2020,"all","2021",782,"laucode","price"
2020,"flat","2021",4281,"laucode","price"
2020,"house","2021",690,"laucode","price"
2021,"all","2021",904,"laucode","price"
2021,"flat","2021",4950,"laucode","price"
2021,"house","2021",806,"laucode","price"
2022,"all","2021",960,"laucode","price"
2022,"flat","2021",5253,"laucode","price"
2022,"house","2021",855,"laucode","price"
2023,"all","2021",894,"laucode","price"
2023,"flat","2021",4893,"laucode","price"
2023,"house","2021",789,"laucode","price"
2024,"all","2021",894,"laucode","price"
2024,"flat","2021",4895,"laucode","price"
2024,"house","2021",797,"laucode","price"
2021,"all","2023",5176,"laucode","price"
2021,"flat","2023",10122,"laucode","price"
2021,"house","2023",1881,"laucode","price"
2022,"all","2023",5493,"laucode","price"
2022,"flat","2023",10742,"laucode","price"
2022,"house","2023",1996,"laucode","price"
2023,"all","2023",5117,"laucode","price"
2023,"flat","2023",10006,"laucode","price"
2023,"house","2023",1877,"laucode","price"
2024,"all","2023",5118,"laucode","price"
2024,"flat","2023",10010,"laucode","price"
2024,"house","2023",1877,"laucode","price"
2021,"all","2026",1561,"laucode","price"
2021,"flat","2026",5762,"laucode","price"
2021,"house","2026",1366,"laucode","price"
2022,"all","2026",1656,"laucode","price"
2022,"flat","2026",6115,"laucode","price"
2022,"house","2026",1436,"laucode","price"
2023,"all","2026",1543,"laucode","price"
2023,"flat","2026",5696,"laucode","price"
2023,"house","2026",1338,"laucode","price"
2024,"all","2026",1543,"laucode","price"
2024,"flat","2026",5698,"laucode","price"
2024,"house","2026",1338,"laucode","price"
2021,"all","2029",2477,"laucode","price"
2021,"flat","2029",2626,"laucode","price"
2021,"house","2029",2266,"laucode","price"
2022,"all","2029",2629,"laucode","price"
2022,"flat","2029",2829,"laucode","price"
2022,"house","2029",2405,"laucode","price"
2023,"all","2029",2448,"laucode","price"
2023,"flat","2029",2635,"laucode","price"
2023,"house","2029",2240,"laucode","price"
2024,"all","2029",2449,"laucode","price"
2024,"flat","2029",2636,"laucode","price"
2024,"house","2029",2241,"laucode","price"
2021,"all","2031",2002,"laucode","price"
2021,"flat","2031",2635,"laucode","price"
2021,"house","2031",1850,"laucode","price"
2022,"all","2031",2125,"laucode","price"
2022,"flat","2031",2796,"laucode","price"
2022,"house","2031",1946,"laucode","price"
2023,"all","2031",1979,"laucode","price"
2023,"flat","2031",2605,"laucode","price"
2023,"house","2031",1812,"laucode","price"
2024,"all","2031",1980,"laucode","price"
2024,"flat","2031",2606,"laucode","price"
2024,"house","2031",1829,"laucode","price"
2021,"all","2034",2224,"laucode","price"
2021,"flat","2034",4478,"laucode","price"
2021,"house","2034",1512,"laucode","price"
2022,"all","2034",2361,"laucode","price"
2022,"flat","2034",4752,"laucode","price"
2022,"house","2034",1605,"laucode","price"
2023,"all","2034",2222,"laucode","price"
2023,"flat","2034",4427,"laucode","price"
2023,"house","2034",1495,"laucode","price"
2024,"all","2034",2223,"laucode","price"
2024,"flat","2034",4428,"laucode","price"
2024,"house","2034",1495,"laucode","price"
2021,"all","2039",1609,"laucode","price"
2021,"flat","2039",6921,"laucode","price"
2021,"house","2039",1503,"laucode","price"
2022,"all","2039",1725,"laucode","price"
2022,"flat","2039",7118,"laucode","price"
2022,"house","2039",1610,"laucode","price"
2023,"all","2039",1607,"laucode","price"
2023,"flat","2039",6631,"laucode","price"
2023,"house","2039",1499,"laucode","price"
2024,"all","2039",1607,"laucode","price"
2024,"flat","2039",6737,"laucode","price"
2024,"house","2039",1486,"laucode","price"
2021,"all","2061",1300,"laucode","price"
2021,"flat","2061",3492,"laucode","price"
2021,"house","2061",1136,"laucode","price"
2022,"all","2061",1380,"laucode","price"
2022,"flat","2061",3705,"laucode","price"
2022,"house","2061",1206,"laucode","price"
2023,"all","2061",1285,"laucode","price"
2023,"flat","2061",3451,"laucode","price"
2023,"house","2061",1123,"laucode","price"
2024,"all","2061",1286,"laucode","price"
2024,"flat","2061",3453,"laucode","price"
2024,"house","2061",1123,"laucode","price"
2021,"all","2062",2452,"laucode","price"
2021,"flat","2062",3859,"laucode","price"
2021,"house","2062",1927,"laucode","price"
2022,"all","2062",2602,"laucode","price"
2022,"flat","2062",4095,"laucode","price"
2022,"house","2062",2045,"laucode","price"
2023,"all","2062",2424,"laucode","price"
2023,"flat","2062",3756,"laucode","price"
2023,"house","2062",1905,"laucode","price"
2024,"all","2062",2425,"laucode","price"
2024,"flat","2062",3757,"laucode","price"
2024,"house","2062",1905,"laucode","price"
2021,"all","2080",NA,"laucode","price"
2021,"flat","2080",NA,"laucode","price"
2021,"house","2080",2604,"laucode","price"
2022,"all","2080",NA,"laucode","price"
2022,"flat","2080",NA,"laucode","price"
2022,"house","2080",2764,"laucode","price"
2023,"all","2080",NA,"laucode","price"
2023,"flat","2080",NA,"laucode","price"
2023,"house","2080",2596,"laucode","price"
2024,"all","2080",NA,"laucode","price"
2024,"flat","2080",NA,"laucode","price"
2024,"house","2080",2597,"laucode","price"
2021,"all","2081",2678,"laucode","price"
2021,"flat","2081",3686,"laucode","price"
2021,"house","2081",1988,"laucode","price"
2022,"all","2081",2842,"laucode","price"
2022,"flat","2081",3972,"laucode","price"
2022,"house","2081",2128,"laucode","price"
2023,"all","2081",2677,"laucode","price"
2023,"flat","2081",3700,"laucode","price"
2023,"house","2081",1982,"laucode","price"
2024,"all","2081",2678,"laucode","price"
2024,"flat","2081",3701,"laucode","price"
2024,"house","2081",1966,"laucode","price"
2021,"all","2082",1918,"laucode","price"
2021,"flat","2082",3664,"laucode","price"
2021,"house","2082",1637,"laucode","price"
2022,"all","2082",2035,"laucode","price"
2022,"flat","2082",3888,"laucode","price"
2022,"house","2082",1722,"laucode","price"
2023,"all","2082",1896,"laucode","price"
2023,"flat","2082",3622,"laucode","price"
2023,"house","2082",1618,"laucode","price"
2024,"all","2082",1897,"laucode","price"
2024,"flat","2082",3566,"laucode","price"
2024,"house","2082",1619,"laucode","price"
2021,"all","2083",1392,"laucode","price"
2021,"flat","2083",1661,"laucode","price"
2021,"house","2083",1241,"laucode","price"
2022,"all","2083",1478,"laucode","price"
2022,"flat","2083",1763,"laucode","price"
2022,"house","2083",1317,"laucode","price"
2023,"all","2083",1376,"laucode","price"
2023,"flat","2083",1616,"laucode","price"
2023,"house","2083",1227,"laucode","price"
2024,"all","2083",1377,"laucode","price"
2024,"flat","2083",1617,"laucode","price"
2024,"house","2083",1227,"laucode","price"
2021,"all","2084",1066,"laucode","price"
2021,"flat","2084",1107,"laucode","price"
2021,"house","2084",1433,"laucode","price"
2022,"all","2084",1132,"laucode","price"
2022,"flat","2084",1174,"laucode","price"
2022,"house","2084",1521,"laucode","price"
2023,"all","2084",1054,"laucode","price"
2023,"flat","2084",1094,"laucode","price"
2023,"house","2084",1417,"laucode","price"
2024,"all","2084",1054,"laucode","price"
2024,"flat","2084",1094,"laucode","price"
2024,"house","2084",1430,"laucode","price"
2021,"all","2085",1478,"laucode","price"
2021,"flat","2085",1892,"laucode","price"
2021,"house","2085",1261,"laucode","price"
2022,"all","2085",1568,"laucode","price"
2022,"flat","2085",2008,"laucode","price"
2022,"house","2085",1326,"laucode","price"
2023,"all","2085",1461,"laucode","price"
2023,"flat","2085",1870,"laucode","price"
2023,"house","2085",1235,"laucode","price"
2024,"all","2085",1461,"laucode","price"
2024,"flat","2085",1871,"laucode","price"
2024,"house","2085",1236,"laucode","price"
2021,"all","2101",1112,"laucode","price"
2021,"flat","2101",3950,"laucode","price"
2021,"house","2101",1000,"laucode","price"
2022,"all","2101",1168,"laucode","price"
2022,"flat","2101",4192,"laucode","price"
2022,"house","2101",1051,"laucode","price"
2023,"all","2101",1099,"laucode","price"
2023,"flat","2101",3904,"laucode","price"
2023,"house","2101",979,"laucode","price"
2024,"all","2101",1099,"laucode","price"
2024,"flat","2101",3906,"laucode","price"
2024,"house","2101",988,"laucode","price"
2021,"all","2104",1030,"laucode","price"
2021,"flat","2104",544,"laucode","price"
2021,"house","2104",963,"laucode","price"
2022,"all","2104",1093,"laucode","price"
2022,"flat","2104",577,"laucode","price"
2022,"house","2104",1022,"laucode","price"
2023,"all","2104",1018,"laucode","price"
2023,"flat","2104",538,"laucode","price"
2023,"house","2104",952,"laucode","price"
2024,"all","2104",1019,"laucode","price"
2024,"flat","2104",538,"laucode","price"
2024,"house","2104",952,"laucode","price"
2021,"all","2121",1084,"laucode","price"
2021,"flat","2121",1606,"laucode","price"
2021,"house","2121",919,"laucode","price"
2022,"all","2121",1150,"laucode","price"
2022,"flat","2121",1704,"laucode","price"
2022,"house","2121",975,"laucode","price"
2023,"all","2121",1071,"laucode","price"
2023,"flat","2121",1588,"laucode","price"
2023,"house","2121",908,"laucode","price"
2024,"all","2121",1072,"laucode","price"
2024,"flat","2121",1588,"laucode","price"
2024,"house","2121",908,"laucode","price"
2021,"all","2132",847,"laucode","price"
2021,"flat","2132",3347,"laucode","price"
2021,"house","2132",752,"laucode","price"
2022,"all","2132",898,"laucode","price"
2022,"flat","2132",3552,"laucode","price"
2022,"house","2132",798,"laucode","price"
2023,"all","2132",837,"laucode","price"
2023,"flat","2132",3308,"laucode","price"
2023,"house","2132",743,"laucode","price"
2024,"all","2132",837,"laucode","price"
2024,"flat","2132",3257,"laucode","price"
2024,"house","2132",743,"laucode","price"
2021,"all","2161",2021,"laucode","price"
2021,"flat","2161",4755,"laucode","price"
2021,"house","2161",1374,"laucode","price"
2022,"all","2161",2123,"laucode","price"
2022,"flat","2161",5046,"laucode","price"
2022,"house","2161",1446,"laucode","price"
2023,"all","2161",1977,"laucode","price"
2023,"flat","2161",4700,"laucode","price"
2023,"house","2161",1347,"laucode","price"
2024,"all","2161",1999,"laucode","price"
2024,"flat","2161",4702,"laucode","price"
2024,"house","2161",1347,"laucode","price"
2021,"all","2180",3732,"laucode","price"
2021,"flat","2180",5043,"laucode","price"
2021,"house","2180",2616,"laucode","price"
2022,"all","2180",3960,"laucode","price"
2022,"flat","2180",5352,"laucode","price"
2022,"house","2180",2776,"laucode","price"
2023,"all","2180",3689,"laucode","price"
2023,"flat","2180",4985,"laucode","price"
2023,"house","2180",2586,"laucode","price"
2024,"all","2180",3690,"laucode","price"
2024,"flat","2180",5065,"laucode","price"
2024,"house","2180",2587,"laucode","price"
2021,"all","2181",1905,"laucode","price"
2021,"flat","2181",2730,"laucode","price"
2021,"house","2181",1501,"laucode","price"
2022,"all","2181",2022,"laucode","price"
2022,"flat","2181",2898,"laucode","price"
2022,"house","2181",1593,"laucode","price"
2023,"all","2181",1883,"laucode","price"
2023,"flat","2181",2699,"laucode","price"
2023,"house","2181",1484,"laucode","price"
2024,"all","2181",1905,"laucode","price"
2024,"flat","2181",2700,"laucode","price"
2024,"house","2181",1484,"laucode","price"
2021,"all","2182",1512,"laucode","price"
2021,"flat","2182",1958,"laucode","price"
2021,"house","2182",1269,"laucode","price"
2022,"all","2182",1604,"laucode","price"
2022,"flat","2182",2078,"laucode","price"
2022,"house","2182",1347,"laucode","price"
2023,"all","2182",1494,"laucode","price"
2023,"flat","2182",1935,"laucode","price"
2023,"house","2182",1255,"laucode","price"
2024,"all","2182",1479,"laucode","price"
2024,"flat","2182",1936,"laucode","price"
2024,"house","2182",1255,"laucode","price"
2021,"all","2183",NA,"laucode","price"
2021,"flat","2183",NA,"laucode","price"
2021,"house","2183",1133,"laucode","price"
2022,"all","2183",NA,"laucode","price"
2022,"flat","2183",NA,"laucode","price"
2022,"house","2183",1203,"laucode","price"
2023,"all","2183",NA,"laucode","price"
2023,"flat","2183",NA,"laucode","price"
2023,"house","2183",1120,"laucode","price"
2024,"all","2183",NA,"laucode","price"
2024,"flat","2183",NA,"laucode","price"
2024,"house","2183",1121,"laucode","price"
2021,"all","2184",2437,"laucode","price"
2021,"flat","2184",4313,"laucode","price"
2021,"house","2184",1659,"laucode","price"
2022,"all","2184",2586,"laucode","price"
2022,"flat","2184",4577,"laucode","price"
2022,"house","2184",1760,"laucode","price"
2023,"all","2184",2409,"laucode","price"
2023,"flat","2184",4263,"laucode","price"
2023,"house","2184",1640,"laucode","price"
2024,"all","2184",2410,"laucode","price"
