"lau_name","municipality","year","indicator","value","NUTS 3 CODE 2021","NUTS 3 CODE 2016","laucode","type"
"mustvee vald","Mustvee city",2006,"dwelling",179.354865085854,"EE008","EE008",486,"flat"
"mustvee vald","Mustvee city",2007,"dwelling",179.561733442355,"EE008","EE008",486,"flat"
"mustvee vald","Saare rural municipality",2006,"dwelling",136.53311529027,"EE008","EE008",486,"flat"
"mustvee vald","Saare rural municipality",2007,"dwelling",136.73998364677,"EE008","EE008",486,"flat"
"märjamaa vald","Märjamaa rural municipality",2003,"dwelling",1285.34989247312,"EE009","EE006",503,"flat"
"märjamaa vald","Märjamaa rural municipality",2004,"dwelling",1294.21182795699,"EE009","EE006",503,"flat"
"märjamaa vald","Märjamaa rural municipality",2005,"dwelling",1302.3352688172,"EE009","EE006",503,"flat"
"märjamaa vald","Vigala rural municipality",2003,"dwelling",280.627956989247,"EE009","EE006",503,"flat"
"märjamaa vald","Vigala rural municipality",2004,"dwelling",281.735698924731,"EE009","EE006",503,"flat"
"märjamaa vald","Vigala rural municipality",2005,"dwelling",289.12064516129,"EE009","EE006",503,"flat"
"märjamaa vald","Märjamaa rural municipality",2006,"dwelling",1409.37683910774,"EE009","EE006",503,"flat"
"märjamaa vald","Märjamaa rural municipality",2007,"dwelling",1412.10441385857,"EE009","EE006",503,"flat"
"märjamaa vald","Vigala rural municipality",2006,"dwelling",314.060749881348,"EE009","EE006",503,"flat"
"märjamaa vald","Vigala rural municipality",2007,"dwelling",314.060749881348,"EE009","EE006",503,"flat"
"narva linn","Narva city",2003,"dwelling",29122.8690778412,"EE00A","EE007",511,"flat"
"narva linn","Narva city",2004,"dwelling",29245.4875869572,"EE00A","EE007",511,"flat"
"narva linn","Narva city",2005,"dwelling",29510.1878606047,"EE00A","EE007",511,"flat"
"narva linn","Narva city",2006,"dwelling",33148.5840543881,"EE00A","EE007",511,"flat"
"narva linn","Narva city",2007,"dwelling",33190.4900082406,"EE00A","EE007",511,"flat"
"narva-jõesuu linn","Narva-Jõesuu city",2003,"dwelling",974.559977259807,"EE00A","EE007",514,"flat"
"narva-jõesuu linn","Narva-Jõesuu city",2004,"dwelling",977.955656623081,"EE00A","EE007",514,"flat"
"narva-jõesuu linn","Narva-Jõesuu city",2005,"dwelling",992.670267197271,"EE00A","EE007",514,"flat"
"narva-jõesuu linn","Vaivara rural municipality",2003,"dwelling",555.759522455941,"EE00A","EE007",514,"flat"
"narva-jõesuu linn","Vaivara rural municipality",2004,"dwelling",565.380613985219,"EE00A","EE007",514,"flat"
"narva-jõesuu linn","Vaivara rural municipality",2005,"dwelling",575.001705514497,"EE00A","EE007",514,"flat"
"narva-jõesuu linn","Narva-Jõesuu city",2006,"dwelling",1251.12340131352,"EE00A","EE007",514,"flat"
"narva-jõesuu linn","Narva-Jõesuu city",2007,"dwelling",1251.12340131352,"EE00A","EE007",514,"flat"
"narva-jõesuu linn","Vaivara rural municipality",2006,"dwelling",1258.34773591428,"EE00A","EE007",514,"flat"
"narva-jõesuu linn","Vaivara rural municipality",2007,"dwelling",1258.34773591428,"EE00A","EE007",514,"flat"
"nõo vald","Nõo rural municipality",2003,"dwelling",543.23466516601,"EE008","EE008",528,"flat"
"nõo vald","Nõo rural municipality",2004,"dwelling",549.577377602701,"EE008","EE008",528,"flat"
"nõo vald","Nõo rural municipality",2005,"dwelling",557.412492965673,"EE008","EE008",528,"flat"
"nõo vald","Nõo rural municipality",2006,"dwelling",659.165554881747,"EE008","EE008",528,"flat"
"nõo vald","Nõo rural municipality",2007,"dwelling",662.919345057611,"EE008","EE008",528,"flat"
"otepää vald","Otepää rural municipality",2003,"dwelling",667.76187933796,"EE008","EE008",557,"flat"
"otepää vald","Otepää rural municipality",2004,"dwelling",681.900160170849,"EE008","EE008",557,"flat"
"otepää vald","Otepää rural municipality",2005,"dwelling",702.563801388147,"EE008","EE008",557,"flat"
"otepää vald","Sangaste rural municipality",2003,"dwelling",236.363053924186,"EE008","EE008",557,"flat"
"otepää vald","Sangaste rural municipality",2004,"dwelling",238.538174052322,"EE008","EE008",557,"flat"
"otepää vald","Sangaste rural municipality",2005,"dwelling",243.250934329952,"EE008","EE008",557,"flat"
"otepää vald","Otepää rural municipality",2006,"dwelling",735.959765297569,"EE008","EE008",557,"flat"
"otepää vald","Otepää rural municipality",2007,"dwelling",738.903604358759,"EE008","EE008",557,"flat"
"otepää vald","Sangaste rural municipality",2006,"dwelling",254.27409891031,"EE008","EE008",557,"flat"
"otepää vald","Sangaste rural municipality",2007,"dwelling",254.27409891031,"EE008","EE008",557,"flat"
"paide linn","Paide city",2003,"dwelling",3293.71801304566,"EE009","EE006",567,"flat"
"paide linn","Paide city",2004,"dwelling",3325.26141495233,"EE009","EE006",567,"flat"
"paide linn","Paide city",2005,"dwelling",3364.87405920723,"EE009","EE006",567,"flat"
"paide linn","Paide rural municipality",2003,"dwelling",619.13095835424,"EE009","EE006",567,"flat"
"paide linn","Paide rural municipality",2004,"dwelling",633.802308078274,"EE009","EE006",567,"flat"
"paide linn","Paide rural municipality",2005,"dwelling",647.740090316106,"EE009","EE006",567,"flat"
"paide linn","Roosna-Alliku rural municipality",2003,"dwelling",501.760160561967,"EE009","EE006",567,"flat"
"paide linn","Roosna-Alliku rural municipality",2004,"dwelling",509.829402910186,"EE009","EE006",567,"flat"
"paide linn","Roosna-Alliku rural municipality",2005,"dwelling",514.964375313598,"EE009","EE006",567,"flat"
"paide linn","Paide city",2006,"dwelling",3476.75835866261,"EE009","EE006",567,"flat"
"paide linn","Paide city",2007,"dwelling",3481.88956433637,"EE009","EE006",567,"flat"
"paide linn","Paide rural municipality",2006,"dwelling",758.685410334347,"EE009","EE006",567,"flat"
"paide linn","Paide rural municipality",2007,"dwelling",758.685410334347,"EE009","EE006",567,"flat"
"paide linn","Roosna-Alliku rural municipality",2006,"dwelling",522.649949341439,"EE009","EE006",567,"flat"
"paide linn","Roosna-Alliku rural municipality",2007,"dwelling",523.382978723404,"EE009","EE006",567,"flat"
"peipsiääre vald","Alatskivi rural municipality",2003,"dwelling",209.031787389265,"EE008","EE008",586,"flat"
"peipsiääre vald","Alatskivi rural municipality",2004,"dwelling",211.742574257426,"EE008","EE008",586,"flat"
"peipsiääre vald","Alatskivi rural municipality",2005,"dwelling",215.0557582074,"EE008","EE008",586,"flat"
"peipsiääre vald","Kallaste city",2003,"dwelling",183.429911412194,"EE008","EE008",586,"flat"
"peipsiääre vald","Kallaste city",2004,"dwelling",184.333507034914,"EE008","EE008",586,"flat"
"peipsiääre vald","Kallaste city",2005,"dwelling",186.441896821261,"EE008","EE008",586,"flat"
"peipsiääre vald","Pala rural municipality",2003,"dwelling",175.297550807712,"EE008","EE008",586,"flat"
"peipsiääre vald","Pala rural municipality",2004,"dwelling",178.610734757686,"EE008","EE008",586,"flat"
"peipsiääre vald","Pala rural municipality",2005,"dwelling",179.2131318395,"EE008","EE008",586,"flat"
"peipsiääre vald","Peipsiääre rural municipality",2003,"dwelling",124.696195935383,"EE008","EE008",586,"flat"
"peipsiääre vald","Peipsiääre rural municipality",2004,"dwelling",126.202188639917,"EE008","EE008",586,"flat"
"peipsiääre vald","Peipsiääre rural municipality",2005,"dwelling",129.515372589891,"EE008","EE008",586,"flat"
"peipsiääre vald","Vara rural municipality",2003,"dwelling",274.391870766024,"EE008","EE008",586,"flat"
"peipsiääre vald","Vara rural municipality",2004,"dwelling",278.006253256905,"EE008","EE008",586,"flat"
"peipsiääre vald","Vara rural municipality",2005,"dwelling",281.620635747785,"EE008","EE008",586,"flat"
"peipsiääre vald","Alatskivi rural municipality",2006,"dwelling",233.046304285303,"EE008","EE008",586,"flat"
"peipsiääre vald","Alatskivi rural municipality",2007,"dwelling",232.738855335059,"EE008","EE008",586,"flat"
"peipsiääre vald","Kallaste city",2006,"dwelling",191.233247052056,"EE008","EE008",586,"flat"
"peipsiääre vald","Kallaste city",2007,"dwelling",190.618349151567,"EE008","EE008",586,"flat"
"peipsiääre vald","Pala rural municipality",2006,"dwelling",187.236410698878,"EE008","EE008",586,"flat"
"peipsiääre vald","Pala rural municipality",2007,"dwelling",187.236410698878,"EE008","EE008",586,"flat"
"peipsiääre vald","Peipsiääre rural municipality",2006,"dwelling",134.047742306586,"EE008","EE008",586,"flat"
"peipsiääre vald","Peipsiääre rural municipality",2007,"dwelling",134.047742306586,"EE008","EE008",586,"flat"
"peipsiääre vald","Vara rural municipality",2006,"dwelling",302.222318090308,"EE008","EE008",586,"flat"
"peipsiääre vald","Vara rural municipality",2007,"dwelling",302.529767040552,"EE008","EE008",586,"flat"
"põhja-sakala vald","Kõo rural municipality",2003,"dwelling",208.678915135608,"EE008","EE008",615,"flat"
"põhja-sakala vald","Kõo rural municipality",2004,"dwelling",211.404199475066,"EE008","EE008",615,"flat"
"põhja-sakala vald","Kõo rural municipality",2005,"dwelling",212.57217847769,"EE008","EE008",615,"flat"
"põhja-sakala vald","Kõpu rural municipality",2003,"dwelling",141.714785651794,"EE008","EE008",615,"flat"
"põhja-sakala vald","Kõpu rural municipality",2004,"dwelling",143.661417322835,"EE008","EE008",615,"flat"
"põhja-sakala vald","Kõpu rural municipality",2005,"dwelling",144.050743657043,"EE008","EE008",615,"flat"
"põhja-sakala vald","Olustvere rural municipality*",2003,"dwelling",229.313210848644,"EE008","EE008",615,"flat"
"põhja-sakala vald","Olustvere rural municipality*",2004,"dwelling",230.870516185477,"EE008","EE008",615,"flat"
"põhja-sakala vald","Olustvere rural municipality*",2005,"dwelling",232.817147856518,"EE008","EE008",615,"flat"
"põhja-sakala vald","Suure-Jaani city*",2003,"dwelling",226.198600174978,"EE008","EE008",615,"flat"
"põhja-sakala vald","Suure-Jaani city*",2004,"dwelling",226.198600174978,"EE008","EE008",615,"flat"
"põhja-sakala vald","Suure-Jaani city*",2005,"dwelling",226.198600174978,"EE008","EE008",615,"flat"
"põhja-sakala vald","Suure-Jaani rural municipality*",2003,"dwelling",401.784776902887,"EE008","EE008",615,"flat"
"põhja-sakala vald","Suure-Jaani rural municipality*",2004,"dwelling",403.731408573928,"EE008","EE008",615,"flat"
"põhja-sakala vald","Suure-Jaani rural municipality*",2005,"dwelling",406.456692913386,"EE008","EE008",615,"flat"
"põhja-sakala vald","Vastemõisa rural municipality*",2003,"dwelling",177.922134733158,"EE008","EE008",615,"flat"
"põhja-sakala vald","Vastemõisa rural municipality*",2004,"dwelling",179.479440069991,"EE008","EE008",615,"flat"
"põhja-sakala vald","Vastemõisa rural municipality*",2005,"dwelling",181.815398075241,"EE008","EE008",615,"flat"
"põhja-sakala vald","Võhma city",2003,"dwelling",325.087489063867,"EE008","EE008",615,"flat"
"põhja-sakala vald","Võhma city",2004,"dwelling",325.866141732283,"EE008","EE008",615,"flat"
"põhja-sakala vald","Võhma city",2005,"dwelling",325.866141732283,"EE008","EE008",615,"flat"
"põhja-sakala vald","Kõo rural municipality",2006,"dwelling",226.670460048426,"EE008","EE008",615,"flat"
"põhja-sakala vald","Kõo rural municipality",2007,"dwelling",226.670460048426,"EE008","EE008",615,"flat"
"põhja-sakala vald","Kõpu rural municipality",2006,"dwelling",154.678934624697,"EE008","EE008",615,"flat"
"põhja-sakala vald","Kõpu rural municipality",2007,"dwelling",154.678934624697,"EE008","EE008",615,"flat"
"põhja-sakala vald","Olustvere rural municipality*",2006,"dwelling",NA,"EE008","EE008",615,"flat"
"põhja-sakala vald","Olustvere rural municipality*",2007,"dwelling",NA,"EE008","EE008",615,"flat"
"põhja-sakala vald","Suure-Jaani city*",2006,"dwelling",NA,"EE008","EE008",615,"flat"
"põhja-sakala vald","Suure-Jaani city*",2007,"dwelling",NA,"EE008","EE008",615,"flat"
"põhja-sakala vald","Suure-Jaani rural municipality*",2006,"dwelling",1123.89055690073,"EE008","EE008",615,"flat"
"põhja-sakala vald","Suure-Jaani rural municipality*",2007,"dwelling",1122.24503631961,"EE008","EE008",615,"flat"
"põhja-sakala vald","Vastemõisa rural municipality*",2006,"dwelling",NA,"EE008","EE008",615,"flat"
"põhja-sakala vald","Vastemõisa rural municipality*",2007,"dwelling",NA,"EE008","EE008",615,"flat"
"põhja-sakala vald","Võhma city",2006,"dwelling",359.134866828087,"EE008","EE008",615,"flat"
"põhja-sakala vald","Võhma city",2007,"dwelling",359.134866828087,"EE008","EE008",615,"flat"
"põltsamaa vald","Pajusi rural municipality",2003,"dwelling",377.082327508557,"EE008","EE008",618,"flat"
"põltsamaa vald","Pajusi rural municipality",2004,"dwelling",375.032967032967,"EE008","EE008",618,"flat"
"põltsamaa vald","Pajusi rural municipality",2005,"dwelling",378.61934786525,"EE008","EE008",618,"flat"
"põltsamaa vald","Puurmani rural municipality",2003,"dwelling",407.310394523509,"EE008","EE008",618,"flat"
"põltsamaa vald","Puurmani rural municipality",2004,"dwelling",411.409115474689,"EE008","EE008",618,"flat"
"põltsamaa vald","Puurmani rural municipality",2005,"dwelling",415.507836425869,"EE008","EE008",618,"flat"
"põltsamaa vald","Põltsamaa city",2003,"dwelling",1078.98829039813,"EE008","EE008",618,"flat"
"põltsamaa vald","Põltsamaa city",2004,"dwelling",1089.23509277608,"EE008","EE008",618,"flat"
"põltsamaa vald","Põltsamaa city",2005,"dwelling",1091.79679337056,"EE008","EE008",618,"flat"
"põltsamaa vald","Põltsamaa rural municipality",2003,"dwelling",887.88542604936,"EE008","EE008",618,"flat"
"põltsamaa vald","Põltsamaa rural municipality",2004,"dwelling",893.521167357233,"EE008","EE008",618,"flat"
"põltsamaa vald","Põltsamaa rural municipality",2005,"dwelling",896.08286795172,"EE008","EE008",618,"flat"
"põltsamaa vald","Pajusi rural municipality",2006,"dwelling",380.648726851852,"EE008","EE008",618,"flat"
"põltsamaa vald","Pajusi rural municipality",2007,"dwelling",380.648726851852,"EE008","EE008",618,"flat"
"põltsamaa vald","Puurmani rural municipality",2006,"dwelling",436.127893518519,"EE008","EE008",618,"flat"
"põltsamaa vald","Puurmani rural municipality",2007,"dwelling",436.127893518519,"EE008","EE008",618,"flat"
"põltsamaa vald","Põltsamaa city",2006,"dwelling",1099.30941358025,"EE008","EE008",618,"flat"
"põltsamaa vald","Põltsamaa city",2007,"dwelling",1100.33680555556,"EE008","EE008",618,"flat"
"põltsamaa vald","Põltsamaa rural municipality",2006,"dwelling",906.673418209877,"EE008","EE008",618,"flat"
"põltsamaa vald","Põltsamaa rural municipality",2007,"dwelling",907.187114197531,"EE008","EE008",618,"flat"
"põlva vald","Ahja rural municipality",2003,"dwelling",218.204249485949,"EE008","EE008",622,"flat"
"põlva vald","Ahja rural municipality",2004,"dwelling",221.321453050034,"EE008","EE008",622,"flat"
"põlva vald","Ahja rural municipality",2005,"dwelling",223.919122686772,"EE008","EE008",622,"flat"
"põlva vald","Laheda rural municipality",2003,"dwelling",213.008910212474,"EE008","EE008",622,"flat"
"põlva vald","Laheda rural municipality",2004,"dwelling",220.282385195339,"EE008","EE008",622,"flat"
"põlva vald","Laheda rural municipality",2005,"dwelling",221.840986977382,"EE008","EE008",622,"flat"
"põlva vald","Mooste rural municipality",2003,"dwelling",378.740233036326,"EE008","EE008",622,"flat"
"põlva vald","Mooste rural municipality",2004,"dwelling",383.416038382454,"EE008","EE008",622,"flat"
"põlva vald","Mooste rural municipality",2005,"dwelling",384.974640164496,"EE008","EE008",622,"flat"
"põlva vald","Põlva city",2003,"dwelling",1437.55037697053,"EE008","EE008",622,"flat"
"põlva vald","Põlva city",2004,"dwelling",1441.18711446196,"EE008","EE008",622,"flat"
"põlva vald","Põlva city",2005,"dwelling",1465.08567511995,"EE008","EE008",622,"flat"
"põlva vald","Põlva rural municipality",2003,"dwelling",695.6559287183,"EE008","EE008",622,"flat"
"põlva vald","Põlva rural municipality",2004,"dwelling",706.04660726525,"EE008","EE008",622,"flat"
"põlva vald","Põlva rural municipality",2005,"dwelling",714.878684030158,"EE008","EE008",622,"flat"
"põlva vald","Vastse-Kuuste rural municipality",2003,"dwelling",277.950651130912,"EE008","EE008",622,"flat"
"põlva vald","Vastse-Kuuste rural municipality",2004,"dwelling",278.989718985607,"EE008","EE008",622,"flat"
"põlva vald","Vastse-Kuuste rural municipality",2005,"dwelling",280.548320767649,"EE008","EE008",622,"flat"
"põlva vald","Ahja rural municipality",2006,"dwelling",241.784513274336,"EE008","EE008",622,"flat"
"põlva vald","Ahja rural municipality",2007,"dwelling",241.784513274336,"EE008","EE008",622,"flat"
"põlva vald","Laheda rural municipality",2006,"dwelling",233.707079646018,"EE008","EE008",622,"flat"
"põlva vald","Laheda rural municipality",2007,"dwelling",233.707079646018,"EE008","EE008",622,"flat"
"põlva vald","Mooste rural municipality",2006,"dwelling",402.256194690265,"EE008","EE008",622,"flat"
"põlva vald","Mooste rural municipality",2007,"dwelling",402.794690265487,"EE008","EE008",622,"flat"
"põlva vald","Põlva city",2006,"dwelling",1508.32610619469,"EE008","EE008",622,"flat"
"põlva vald","Põlva city",2007,"dwelling",1509.40309734513,"EE008","EE008",622,"flat"
"põlva vald","Põlva rural municipality",2006,"dwelling",782.972566371681,"EE008","EE008",622,"flat"
"põlva vald","Põlva rural municipality",2007,"dwelling",782.972566371681,"EE008","EE008",622,"flat"
"põlva vald","Vastse-Kuuste rural municipality",2006,"dwelling",303.173008849558,"EE008","EE008",622,"flat"
"põlva vald","Vastse-Kuuste rural municipality",2007,"dwelling",303.711504424779,"EE008","EE008",622,"flat"
"pärnu linn","Audru rural municipality",2003,"dwelling",1280.87064986903,"EE004","EE004",624,"flat"
"pärnu linn","Audru rural municipality",2004,"dwelling",1296.969024157,"EE004","EE004",624,"flat"
"pärnu linn","Audru rural municipality",2005,"dwelling",1307.46796391002,"EE004","EE004",624,"flat"
"pärnu linn","Lavassaare rural municipality",2003,"dwelling",215.578229595443,"EE004","EE004",624,"flat"
"pärnu linn","Lavassaare rural municipality",2004,"dwelling",215.578229595443,"EE004","EE004",624,"flat"
"pärnu linn","Lavassaare rural municipality",2005,"dwelling",215.578229595443,"EE004","EE004",624,"flat"
"pärnu linn","Paikuse rural municipality",2003,"dwelling",773.421895139495,"EE004","EE004",624,"flat"
"pärnu linn","Paikuse rural municipality",2004,"dwelling",780.421188308178,"EE004","EE004",624,"flat"
"pärnu linn","Paikuse rural municipality",2005,"dwelling",797.919421229887,"EE004","EE004",624,"flat"
"pärnu linn","Pärnu city",2003,"dwelling",14456.3401105983,"EE004","EE004",624,"flat"
"pärnu linn","Pärnu city",2004,"dwelling",14896.5956509085,"EE004","EE004",624,"flat"
"pärnu linn","Pärnu city",2005,"dwelling",15171.6678724377,"EE004","EE004",624,"flat"
"pärnu linn","Tõstamaa rural municipality",2003,"dwelling",443.055257577648,"EE004","EE004",624,"flat"
"pärnu linn","Tõstamaa rural municipality",2004,"dwelling",445.155045528252,"EE004","EE004",624,"flat"
"pärnu linn","Tõstamaa rural municipality",2005,"dwelling",448.654692112594,"EE004","EE004",624,"flat"
"pärnu linn","Audru rural municipality",2006,"dwelling",1521.60913476033,"EE004","EE004",624,"flat"
"pärnu linn","Audru rural municipality",2007,"dwelling",1535.57559541755,"EE004","EE004",624,"flat"
"pärnu linn","Lavassaare rural municipality",2006,"dwelling",230.814139282484,"EE004","EE004",624,"flat"
"pärnu linn","Lavassaare rural municipality",2007,"dwelling",230.079062405788,"EE004","EE004",624,"flat"
"pärnu linn","Paikuse rural municipality",2006,"dwelling",896.793789568888,"EE004","EE004",624,"flat"
"pärnu linn","Paikuse rural municipality",2007,"dwelling",904.144558335846,"EE004","EE004",624,"flat"
"pärnu linn","Pärnu city",2006,"dwelling",16401.0352728369,"EE004","EE004",624,"flat"
"pärnu linn","Pärnu city",2007,"dwelling",16664.192794694,"EE004","EE004",624,"flat"
"pärnu linn","Tõstamaa rural municipality",2006,"dwelling",484.415661742538,"EE004","EE004",624,"flat"
"pärnu linn","Tõstamaa rural municipality",2007,"dwelling",484.415661742538,"EE004","EE004",624,"flat"
"põhja-pärnumaa vald","Halinga rural municipality",2003,"dwelling",738.035491503549,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Halinga rural municipality",2004,"dwelling",739.110561411056,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Halinga rural municipality",2005,"dwelling",746.636050763605,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Kaisma rural municipality",2003,"dwelling",122.557969455797,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Kaisma rural municipality",2004,"dwelling",124.708109270811,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Kaisma rural municipality",2005,"dwelling",125.245644224564,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Tootsi rural municipality",2003,"dwelling",303.169713916971,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Tootsi rural municipality",2004,"dwelling",303.169713916971,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Tootsi rural municipality",2005,"dwelling",303.169713916971,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Vändra rural municipality",2003,"dwelling",660.092923209292,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Vändra rural municipality",2004,"dwelling",664.39320283932,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Vändra rural municipality",2005,"dwelling",665.468272746827,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Vändra rural municipality (town)",2003,"dwelling",613.864917186492,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Vändra rural municipality (town)",2004,"dwelling",621.390406539041,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Vändra rural municipality (town)",2005,"dwelling",625.153151215315,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Halinga rural municipality",2006,"dwelling",787.195099818512,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Halinga rural municipality",2007,"dwelling",787.751814882033,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Kaisma rural municipality",2006,"dwelling",133.054900181488,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Kaisma rural municipality",2007,"dwelling",133.054900181488,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Tootsi rural municipality",2006,"dwelling",313.987295825771,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Tootsi rural municipality",2007,"dwelling",313.987295825771,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Vändra rural municipality",2006,"dwelling",696.45054446461,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Vändra rural municipality",2007,"dwelling",697.007259528131,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Vändra rural municipality (town)",2006,"dwelling",663.604355716878,"EE004","EE004",638,"flat"
"põhja-pärnumaa vald","Vändra rural municipality (town)",2007,"dwelling",663.604355716878,"EE004","EE004",638,"flat"
"raasiku vald","Raasiku rural municipality",2003,"dwelling",696.21736814065,"EE001","EE001",651,"flat"
"raasiku vald","Raasiku rural municipality",2004,"dwelling",701.280767181673,"EE001","EE001",651,"flat"
"raasiku vald","Raasiku rural municipality",2005,"dwelling",715.627064464571,"EE001","EE001",651,"flat"
"raasiku vald","Raasiku rural municipality",2006,"dwelling",728.768595041322,"EE001","EE001",651,"flat"
"raasiku vald","Raasiku rural municipality",2007,"dwelling",742.140495867769,"EE001","EE001",651,"flat"
"rae vald","Rae rural municipality",2003,"dwelling",1663.72040883614,"EE001","EE001",653,"flat"
"rae vald","Rae rural municipality",2004,"dwelling",1726.23013517969,"EE001","EE001",653,"flat"
"rae vald","Rae rural municipality",2005,"dwelling",2047.1935377514,"EE001","EE001",653,"flat"
"rae vald","Rae rural municipality",2006,"dwelling",2373.56940239044,"EE001","EE001",653,"flat"
"rae vald","Rae rural municipality",2007,"dwelling",2818.77131474104,"EE001","EE001",653,"flat"
"rakvere vald","Rakvere rural municipality",2003,"dwelling",612.212658227848,"EE009","EE006",661,"flat"
"rakvere vald","Rakvere rural municipality",2004,"dwelling",621.488607594937,"EE009","EE006",661,"flat"
"rakvere vald","Rakvere rural municipality",2005,"dwelling",624.967088607595,"EE009","EE006",661,"flat"
"rakvere vald","Sõmeru rural municipality",2003,"dwelling",983.830379746835,"EE009","EE006",661,"flat"
"rakvere vald","Sõmeru rural municipality",2004,"dwelling",999.483544303797,"EE009","EE006",661,"flat"
"rakvere vald","Sõmeru rural municipality",2005,"dwelling",1032.52911392405,"EE009","EE006",661,"flat"
"rakvere vald","Rakvere rural municipality",2006,"dwelling",716.812054208274,"EE009","EE006",661,"flat"
"rakvere vald","Rakvere rural municipality",2007,"dwelling",716.812054208274,"EE009","EE006",661,"flat"
"rakvere vald","Sõmeru rural municipality",2006,"dwelling",1079.05920114123,"EE009","EE006",661,"flat"
"rakvere vald","Sõmeru rural municipality",2007,"dwelling",1080.24108416548,"EE009","EE006",661,"flat"
"rakvere linn","Rakvere city",2003,"dwelling",6235.82366938009,"EE009","EE006",663,"flat"
"rakvere linn","Rakvere city",2004,"dwelling",6275.36505948654,"EE009","EE006",663,"flat"
"rakvere linn","Rakvere city",2005,"dwelling",6331.74815278647,"EE009","EE006",663,"flat"
"rakvere linn","Rakvere city",2006,"dwelling",6517.80072509064,"EE009","EE006",663,"flat"
"rakvere linn","Rakvere city",2007,"dwelling",6560.84210526316,"EE009","EE006",663,"flat"
"rapla vald","Juuru rural municipality",2003,"dwelling",384.914590213149,"EE009","EE006",668,"flat"
"rapla vald","Juuru rural municipality",2004,"dwelling",391.042029420594,"EE009","EE006",668,"flat"
"rapla vald","Juuru rural municipality",2005,"dwelling",397.726508555989,"EE009","EE006",668,"flat"
"rapla vald","Kaiu rural municipality",2003,"dwelling",408.310267187031,"EE009","EE006",668,"flat"
"rapla vald","Kaiu rural municipality",2004,"dwelling",411.652506754728,"EE009","EE006",668,"flat"
"rapla vald","Kaiu rural municipality",2005,"dwelling",415.551786250375,"EE009","EE006",668,"flat"
"rapla vald","Raikküla rural municipality",2003,"dwelling",447.86010207145,"EE009","EE006",668,"flat"
"rapla vald","Raikküla rural municipality",2004,"dwelling",453.430501350946,"EE009","EE006",668,"flat"
"rapla vald","Raikküla rural municipality",2005,"dwelling",456.772740918643,"EE009","EE006",668,"flat"
"rapla vald","Rapla rural municipality",2003,"dwelling",2298.3467427199,"EE009","EE006",668,"flat"
"rapla vald","Rapla rural municipality",2004,"dwelling",2300.5749024317,"EE009","EE006",668,"flat"
"rapla vald","Rapla rural municipality",2005,"dwelling",2316.17202041429,"EE009","EE006",668,"flat"
"rapla vald","Juuru rural municipality",2006,"dwelling",494.225998433829,"EE009","EE006",668,"flat"
"rapla vald","Juuru rural municipality",2007,"dwelling",497.063116679718,"EE009","EE006",668,"flat"
"rapla vald","Kaiu rural municipality",2006,"dwelling",426.702584181676,"EE009","EE006",668,"flat"
"rapla vald","Kaiu rural municipality",2007,"dwelling",427.270007830854,"EE009","EE006",668,"flat"
"rapla vald","Raikküla rural municipality",2006,"dwelling",468.124510571652,"EE009","EE006",668,"flat"
"rapla vald","Raikküla rural municipality",2007,"dwelling",468.124510571652,"EE009","EE006",668,"flat"
"rapla vald","Rapla rural municipality",2006,"dwelling",2424.60125293657,"EE009","EE006",668,"flat"
"rapla vald","Rapla rural municipality",2007,"dwelling",2429.70806577917,"EE009","EE006",668,"flat"
"ruhnu vald","Ruhnu rural municipality",2003,"dwelling",0.85,"EE004","EE004",689,"flat"
"ruhnu vald","Ruhnu rural municipality",2004,"dwelling",0.85,"EE004","EE004",689,"flat"
"ruhnu vald","Ruhnu rural municipality",2005,"dwelling",0.85,"EE004","EE004",689,"flat"
"ruhnu vald","Ruhnu rural municipality",2006,"dwelling",3.69767441860465,"EE004","EE004",689,"flat"
"ruhnu vald","Ruhnu rural municipality",2007,"dwelling",3.69767441860465,"EE004","EE004",689,"flat"
