laucode,year,nuts,indicator,value,type
424,2025,EE001,ppm2,1261,house
430,2005,EE004,ppm2,111,house
430,2006,EE004,ppm2,171,house
430,2007,EE004,ppm2,227,house
430,2008,EE004,ppm2,219,house
430,2009,EE004,ppm2,138,house
430,2010,EE004,ppm2,137,house
430,2011,EE004,ppm2,160,house
430,2012,EE004,ppm2,181,house
430,2013,EE004,ppm2,173,house
430,2014,EE004,ppm2,272,house
430,2015,EE004,ppm2,268,house
430,2016,EE004,ppm2,183,house
430,2017,EE004,ppm2,234,house
430,2018,EE004,ppm2,293,house
430,2019,EE004,ppm2,261,house
430,2020,EE004,ppm2,305,house
430,2021,EE004,ppm2,390,house
430,2022,EE004,ppm2,324,house
430,2023,EE004,ppm2,544,house
430,2024,EE004,ppm2,431,house
430,2025,EE004,ppm2,379,house
431,2005,EE001,ppm2,441,house
431,2006,EE001,ppm2,657,house
431,2007,EE001,ppm2,985,house
431,2008,EE001,ppm2,911,house
431,2009,EE001,ppm2,559,house
431,2010,EE001,ppm2,705,house
431,2011,EE001,ppm2,434,house
431,2012,EE001,ppm2,699,house
431,2013,EE001,ppm2,639,house
431,2014,EE001,ppm2,592,house
431,2015,EE001,ppm2,789,house
431,2016,EE001,ppm2,774,house
431,2017,EE001,ppm2,1008,house
431,2018,EE001,ppm2,905,house
431,2019,EE001,ppm2,1033,house
431,2020,EE001,ppm2,1139,house
431,2021,EE001,ppm2,1129,house
431,2022,EE001,ppm2,1516,house
431,2023,EE001,ppm2,1890,house
431,2024,EE001,ppm2,1850,house
431,2025,EE001,ppm2,1900,house
432,2005,EE008,ppm2,503,house
432,2006,EE008,ppm2,585,house
432,2007,EE008,ppm2,1174,house
432,2008,EE008,ppm2,980,house
432,2009,EE008,ppm2,611,house
432,2010,EE008,ppm2,755,house
432,2011,EE008,ppm2,765,house
432,2012,EE008,ppm2,839,house
432,2013,EE008,ppm2,620,house
432,2014,EE008,ppm2,825,house
432,2015,EE008,ppm2,971,house
432,2016,EE008,ppm2,855,house
432,2017,EE008,ppm2,1167,house
432,2018,EE008,ppm2,1153,house
432,2019,EE008,ppm2,1216,house
432,2020,EE008,ppm2,1347,house
432,2021,EE008,ppm2,1425,house
432,2022,EE008,ppm2,1866,house
432,2023,EE008,ppm2,1939,house
432,2024,EE008,ppm2,1713,house
432,2025,EE008,ppm2,1879,house
441,2005,EE004,ppm2,199,house
441,2006,EE004,ppm2,305,house
441,2007,EE004,ppm2,350,house
441,2008,EE004,ppm2,341,house
441,2009,EE004,ppm2,261,house
441,2010,EE004,ppm2,229,house
441,2011,EE004,ppm2,280,house
441,2012,EE004,ppm2,254,house
441,2013,EE004,ppm2,307,house
441,2014,EE004,ppm2,352,house
441,2015,EE004,ppm2,313,house
441,2016,EE004,ppm2,285,house
441,2017,EE004,ppm2,337,house
441,2018,EE004,ppm2,338,house
441,2019,EE004,ppm2,541,house
441,2020,EE004,ppm2,341,house
441,2021,EE004,ppm2,548,house
441,2022,EE004,ppm2,596,house
441,2023,EE004,ppm2,780,house
441,2024,EE004,ppm2,830,house
441,2025,EE004,ppm2,767,house
442,2005,EE00A,ppm2,132,house
442,2006,EE00A,ppm2,194,house
442,2007,EE00A,ppm2,295,house
442,2008,EE00A,ppm2,373,house
442,2009,EE00A,ppm2,142,house
442,2010,EE00A,ppm2,211,house
442,2011,EE00A,ppm2,202,house
442,2012,EE00A,ppm2,222,house
442,2013,EE00A,ppm2,197,house
442,2014,EE00A,ppm2,243,house
442,2015,EE00A,ppm2,198,house
442,2016,EE00A,ppm2,250,house
442,2017,EE00A,ppm2,209,house
442,2018,EE00A,ppm2,222,house
442,2019,EE00A,ppm2,237,house
442,2020,EE00A,ppm2,283,house
442,2021,EE00A,ppm2,301,house
442,2022,EE00A,ppm2,382,house
442,2023,EE00A,ppm2,403,house
442,2024,EE00A,ppm2,347,house
442,2025,EE00A,ppm2,399,house
446,2005,EE001,ppm2,723,house
446,2006,EE001,ppm2,869,house
446,2007,EE001,ppm2,1308,house
446,2008,EE001,ppm2,1216,house
446,2009,EE001,ppm2,964,house
446,2010,EE001,ppm2,846,house
446,2011,EE001,ppm2,818,house
446,2012,EE001,ppm2,897,house
446,2013,EE001,ppm2,948,house
446,2014,EE001,ppm2,998,house
446,2015,EE001,ppm2,1093,house
446,2016,EE001,ppm2,1101,house
446,2017,EE001,ppm2,1295,house
446,2018,EE001,ppm2,1282,house
446,2019,EE001,ppm2,1412,house
446,2020,EE001,ppm2,1604,house
446,2021,EE001,ppm2,1664,house
446,2022,EE001,ppm2,2076,house
446,2023,EE001,ppm2,2027,house
446,2024,EE001,ppm2,2118,house
446,2025,EE001,ppm2,1992,house
478,2005,EE004,ppm2,479,house
478,2006,EE004,ppm2,489,house
478,2007,EE004,ppm2,553,house
478,2008,EE004,ppm2,562,house
478,2009,EE004,ppm2,505,house
478,2010,EE004,ppm2,512,house
478,2011,EE004,ppm2,531,house
478,2012,EE004,ppm2,541,house
478,2013,EE004,ppm2,545,house
478,2014,EE004,ppm2,545,house
478,2015,EE004,ppm2,546,house
478,2016,EE004,ppm2,529,house
478,2017,EE004,ppm2,526,house
478,2018,EE004,ppm2,651,house
478,2019,EE004,ppm2,904,house
478,2020,EE004,ppm2,968,house
478,2021,EE004,ppm2,1007,house
478,2022,EE004,ppm2,1253,house
478,2023,EE004,ppm2,1241,house
478,2024,EE004,ppm2,1178,house
478,2025,EE004,ppm2,1139,house
480,2005,EE008,ppm2,102,house
480,2006,EE008,ppm2,188,house
480,2007,EE008,ppm2,169,house
480,2008,EE008,ppm2,153,house
480,2009,EE008,ppm2,153,house
480,2010,EE008,ppm2,132,house
480,2011,EE008,ppm2,130,house
480,2012,EE008,ppm2,121,house
480,2013,EE008,ppm2,135,house
480,2014,EE008,ppm2,157,house
480,2015,EE008,ppm2,203,house
480,2016,EE008,ppm2,120,house
480,2017,EE008,ppm2,179,house
480,2018,EE008,ppm2,152,house
480,2019,EE008,ppm2,223,house
480,2020,EE008,ppm2,198,house
480,2021,EE008,ppm2,245,house
480,2022,EE008,ppm2,303,house
480,2023,EE008,ppm2,323,house
480,2024,EE008,ppm2,316,house
480,2025,EE008,ppm2,460,house
486,2005,EE008,ppm2,146,house
486,2006,EE008,ppm2,222,house
486,2007,EE008,ppm2,286,house
486,2008,EE008,ppm2,264,house
486,2009,EE008,ppm2,237,house
486,2010,EE008,ppm2,190,house
486,2011,EE008,ppm2,241,house
486,2012,EE008,ppm2,213,house
486,2013,EE008,ppm2,216,house
486,2014,EE008,ppm2,216,house
486,2015,EE008,ppm2,283,house
486,2016,EE008,ppm2,258,house
486,2017,EE008,ppm2,250,house
486,2018,EE008,ppm2,249,house
486,2019,EE008,ppm2,282,house
486,2020,EE008,ppm2,343,house
486,2021,EE008,ppm2,345,house
486,2022,EE008,ppm2,529,house
486,2023,EE008,ppm2,432,house
486,2024,EE008,ppm2,539,house
486,2025,EE008,ppm2,568,house
503,2005,EE009,ppm2,205,house
503,2006,EE009,ppm2,241,house
503,2007,EE009,ppm2,240,house
503,2008,EE009,ppm2,351,house
503,2009,EE009,ppm2,179,house
503,2010,EE009,ppm2,202,house
503,2011,EE009,ppm2,215,house
503,2012,EE009,ppm2,167,house
503,2013,EE009,ppm2,225,house
503,2014,EE009,ppm2,270,house
503,2015,EE009,ppm2,269,house
503,2016,EE009,ppm2,231,house
503,2017,EE009,ppm2,289,house
503,2018,EE009,ppm2,192,house
503,2019,EE009,ppm2,337,house
503,2020,EE009,ppm2,353,house
503,2021,EE009,ppm2,385,house
503,2022,EE009,ppm2,475,house
503,2023,EE009,ppm2,471,house
503,2024,EE009,ppm2,615,house
503,2025,EE009,ppm2,708,house
511,2005,EE00A,ppm2,351,house
511,2006,EE00A,ppm2,642,house
511,2007,EE00A,ppm2,800,house
511,2008,EE00A,ppm2,775,house
511,2009,EE00A,ppm2,469,house
511,2010,EE00A,ppm2,468,house
511,2011,EE00A,ppm2,477,house
511,2012,EE00A,ppm2,489,house
511,2013,EE00A,ppm2,534,house
511,2014,EE00A,ppm2,633,house
511,2015,EE00A,ppm2,508,house
511,2016,EE00A,ppm2,360,house
511,2017,EE00A,ppm2,562,house
511,2018,EE00A,ppm2,503,house
511,2019,EE00A,ppm2,595,house
511,2020,EE00A,ppm2,468,house
511,2021,EE00A,ppm2,701,house
511,2022,EE00A,ppm2,797,house
511,2023,EE00A,ppm2,766,house
511,2024,EE00A,ppm2,908,house
511,2025,EE00A,ppm2,907,house
514,2005,EE00A,ppm2,372,house
514,2006,EE00A,ppm2,652,house
514,2007,EE00A,ppm2,898,house
514,2008,EE00A,ppm2,1104,house
514,2009,EE00A,ppm2,811,house
514,2010,EE00A,ppm2,626,house
514,2011,EE00A,ppm2,418,house
514,2012,EE00A,ppm2,738,house
514,2013,EE00A,ppm2,478,house
514,2014,EE00A,ppm2,750,house
514,2015,EE00A,ppm2,889,house
514,2016,EE00A,ppm2,701,house
514,2017,EE00A,ppm2,591,house
514,2018,EE00A,ppm2,687,house
514,2019,EE00A,ppm2,912,house
514,2020,EE00A,ppm2,751,house
514,2021,EE00A,ppm2,1002,house
514,2022,EE00A,ppm2,924,house
514,2023,EE00A,ppm2,758,house
514,2024,EE00A,ppm2,1032,house
514,2025,EE00A,ppm2,771,house
528,2005,EE008,ppm2,337,house
528,2006,EE008,ppm2,305,house
528,2007,EE008,ppm2,599,house
528,2008,EE008,ppm2,525,house
528,2009,EE008,ppm2,376,house
528,2010,EE008,ppm2,343,house
528,2011,EE008,ppm2,349,house
528,2012,EE008,ppm2,490,house
528,2013,EE008,ppm2,591,house
528,2014,EE008,ppm2,369,house
528,2015,EE008,ppm2,488,house
528,2016,EE008,ppm2,654,house
528,2017,EE008,ppm2,531,house
528,2018,EE008,ppm2,609,house
528,2019,EE008,ppm2,527,house
528,2020,EE008,ppm2,643,house
528,2021,EE008,ppm2,956,house
528,2022,EE008,ppm2,759,house
528,2023,EE008,ppm2,1067,house
528,2024,EE008,ppm2,994,house
528,2025,EE008,ppm2,1167,house
557,2005,EE008,ppm2,281,house
557,2006,EE008,ppm2,380,house
557,2007,EE008,ppm2,518,house
557,2008,EE008,ppm2,533,house
557,2009,EE008,ppm2,420,house
557,2010,EE008,ppm2,355,house
557,2011,EE008,ppm2,334,house
557,2012,EE008,ppm2,412,house
557,2013,EE008,ppm2,451,house
557,2014,EE008,ppm2,296,house
557,2015,EE008,ppm2,508,house
557,2016,EE008,ppm2,485,house
557,2017,EE008,ppm2,425,house
557,2018,EE008,ppm2,539,house
557,2019,EE008,ppm2,598,house
557,2020,EE008,ppm2,527,house
557,2021,EE008,ppm2,548,house
557,2022,EE008,ppm2,817,house
557,2023,EE008,ppm2,863,house
557,2024,EE008,ppm2,853,house
557,2025,EE008,ppm2,1039,house
567,2005,EE009,ppm2,254,house
567,2006,EE009,ppm2,301,house
567,2007,EE009,ppm2,532,house
567,2008,EE009,ppm2,529,house
567,2009,EE009,ppm2,373,house
567,2010,EE009,ppm2,262,house
567,2011,EE009,ppm2,345,house
567,2012,EE009,ppm2,344,house
567,2013,EE009,ppm2,214,house
567,2014,EE009,ppm2,330,house
567,2015,EE009,ppm2,329,house
567,2016,EE009,ppm2,405,house
567,2017,EE009,ppm2,401,house
567,2018,EE009,ppm2,352,house
567,2019,EE009,ppm2,478,house
567,2020,EE009,ppm2,392,house
567,2021,EE009,ppm2,462,house
567,2022,EE009,ppm2,650,house
567,2023,EE009,ppm2,755,house
567,2024,EE009,ppm2,836,house
567,2025,EE009,ppm2,717,house
586,2005,EE008,ppm2,138,house
586,2006,EE008,ppm2,278,house
586,2007,EE008,ppm2,366,house
586,2008,EE008,ppm2,235,house
586,2009,EE008,ppm2,205,house
586,2010,EE008,ppm2,165,house
586,2011,EE008,ppm2,157,house
586,2012,EE008,ppm2,221,house
586,2013,EE008,ppm2,219,house
586,2014,EE008,ppm2,245,house
586,2015,EE008,ppm2,214,house
586,2016,EE008,ppm2,219,house
586,2017,EE008,ppm2,265,house
586,2018,EE008,ppm2,315,house
586,2019,EE008,ppm2,324,house
586,2020,EE008,ppm2,268,house
586,2021,EE008,ppm2,399,house
586,2022,EE008,ppm2,531,house
586,2023,EE008,ppm2,515,house
586,2024,EE008,ppm2,460,house
586,2025,EE008,ppm2,432,house
615,2005,EE008,ppm2,105,house
615,2006,EE008,ppm2,188,house
615,2007,EE008,ppm2,241,house
615,2008,EE008,ppm2,193,house
615,2009,EE008,ppm2,87,house
615,2010,EE008,ppm2,167,house
615,2011,EE008,ppm2,152,house
615,2012,EE008,ppm2,200,house
615,2013,EE008,ppm2,171,house
615,2014,EE008,ppm2,210,house
615,2015,EE008,ppm2,217,house
615,2016,EE008,ppm2,210,house
615,2017,EE008,ppm2,287,house
615,2018,EE008,ppm2,256,house
615,2019,EE008,ppm2,252,house
615,2020,EE008,ppm2,282,house
615,2021,EE008,ppm2,284,house
615,2022,EE008,ppm2,366,house
615,2023,EE008,ppm2,450,house
615,2024,EE008,ppm2,399,house
615,2025,EE008,ppm2,427,house
618,2005,EE008,ppm2,156,house
618,2006,EE008,ppm2,227,house
618,2007,EE008,ppm2,315,house
618,2008,EE008,ppm2,356,house
618,2009,EE008,ppm2,215,house
618,2010,EE008,ppm2,239,house
618,2011,EE008,ppm2,217,house
618,2012,EE008,ppm2,249,house
618,2013,EE008,ppm2,247,house
618,2014,EE008,ppm2,220,house
618,2015,EE008,ppm2,263,house
618,2016,EE008,ppm2,242,house
618,2017,EE008,ppm2,265,house
618,2018,EE008,ppm2,366,house
618,2019,EE008,ppm2,341,house
618,2020,EE008,ppm2,319,house
618,2021,EE008,ppm2,363,house
618,2022,EE008,ppm2,492,house
618,2023,EE008,ppm2,532,house
618,2024,EE008,ppm2,506,house
618,2025,EE008,ppm2,644,house
622,2005,EE008,ppm2,135,house
622,2006,EE008,ppm2,316,house
622,2007,EE008,ppm2,336,house
622,2008,EE008,ppm2,344,house
622,2009,EE008,ppm2,241,house
622,2010,EE008,ppm2,162,house
622,2011,EE008,ppm2,259,house
622,2012,EE008,ppm2,189,house
622,2013,EE008,ppm2,209,house
622,2014,EE008,ppm2,287,house
622,2015,EE008,ppm2,271,house
622,2016,EE008,ppm2,292,house
622,2017,EE008,ppm2,295,house
622,2018,EE008,ppm2,359,house
622,2019,EE008,ppm2,379,house
622,2020,EE008,ppm2,344,house
622,2021,EE008,ppm2,417,house
622,2022,EE008,ppm2,502,house
622,2023,EE008,ppm2,567,house
622,2024,EE008,ppm2,584,house
622,2025,EE008,ppm2,646,house
624,2005,EE004,ppm2,507,house
624,2006,EE004,ppm2,764,house
624,2007,EE004,ppm2,930,house
624,2008,EE004,ppm2,796,house
624,2009,EE004,ppm2,584,house
624,2010,EE004,ppm2,507,house
624,2011,EE004,ppm2,616,house
624,2012,EE004,ppm2,600,house
624,2013,EE004,ppm2,582,house
624,2014,EE004,ppm2,639,house
624,2015,EE004,ppm2,691,house
624,2016,EE004,ppm2,773,house
624,2017,EE004,ppm2,775,house
624,2018,EE004,ppm2,769,house
624,2019,EE004,ppm2,869,house
624,2020,EE004,ppm2,893,house
624,2021,EE004,ppm2,1009,house
624,2022,EE004,ppm2,1226,house
624,2023,EE004,ppm2,1395,house
624,2024,EE004,ppm2,1412,house
624,2025,EE004,ppm2,1481,house
638,2005,EE004,ppm2,149,house
638,2006,EE004,ppm2,203,house
638,2007,EE004,ppm2,291,house
638,2008,EE004,ppm2,254,house
638,2009,EE004,ppm2,126,house
638,2010,EE004,ppm2,115,house
638,2011,EE004,ppm2,146,house
638,2012,EE004,ppm2,161,house
638,2013,EE004,ppm2,165,house
638,2014,EE004,ppm2,224,house
638,2015,EE004,ppm2,177,house
638,2016,EE004,ppm2,180,house
638,2017,EE004,ppm2,238,house
638,2018,EE004,ppm2,220,house
638,2019,EE004,ppm2,232,house
638,2020,EE004,ppm2,308,house
638,2021,EE004,ppm2,285,house
638,2022,EE004,ppm2,407,house
638,2023,EE004,ppm2,469,house
638,2024,EE004,ppm2,409,house
638,2025,EE004,ppm2,381,house
651,2005,EE001,ppm2,483,house
651,2006,EE001,ppm2,615,house
651,2007,EE001,ppm2,1013,house
651,2008,EE001,ppm2,956,house
651,2009,EE001,ppm2,778,house
651,2010,EE001,ppm2,707,house
651,2011,EE001,ppm2,598,house
651,2012,EE001,ppm2,738,house
651,2013,EE001,ppm2,819,house
651,2014,EE001,ppm2,957,house
651,2015,EE001,ppm2,846,house
651,2016,EE001,ppm2,1160,house
651,2017,EE001,ppm2,868,house
651,2018,EE001,ppm2,867,house
651,2019,EE001,ppm2,1030,house
651,2020,EE001,ppm2,1157,house
651,2021,EE001,ppm2,1163,house
651,2022,EE001,ppm2,1707,house
651,2023,EE001,ppm2,1733,house
651,2024,EE001,ppm2,1404,house
651,2025,EE001,ppm2,1994,house
653,2005,EE001,ppm2,691,house
653,2006,EE001,ppm2,881,house
653,2007,EE001,ppm2,1386,house
653,2008,EE001,ppm2,1322,house
653,2009,EE001,ppm2,863,house
653,2010,EE001,ppm2,848,house
653,2011,EE001,ppm2,780,house
653,2012,EE001,ppm2,940,house
653,2013,EE001,ppm2,1048,house
653,2014,EE001,ppm2,1151,house
653,2015,EE001,ppm2,1233,house
653,2016,EE001,ppm2,1240,house
653,2017,EE001,ppm2,1294,house
653,2018,EE001,ppm2,1312,house
653,2019,EE001,ppm2,1452,house
653,2020,EE001,ppm2,1492,house
653,2021,EE001,ppm2,1740,house
653,2022,EE001,ppm2,2145,house
653,2023,EE001,ppm2,2155,house
653,2024,EE001,ppm2,2304,house
653,2025,EE001,ppm2,2310,house
661,2005,EE009,ppm2,277,house
661,2006,EE009,ppm2,409,house
661,2007,EE009,ppm2,582,house
661,2008,EE009,ppm2,555,house
661,2009,EE009,ppm2,477,house
661,2010,EE009,ppm2,464,house
661,2011,EE009,ppm2,281,house
661,2012,EE009,ppm2,500,house
661,2013,EE009,ppm2,346,house
661,2014,EE009,ppm2,417,house
661,2015,EE009,ppm2,426,house
661,2016,EE009,ppm2,379,house
661,2017,EE009,ppm2,466,house
661,2018,EE009,ppm2,475,house
661,2019,EE009,ppm2,514,house
661,2020,EE009,ppm2,655,house
661,2021,EE009,ppm2,664,house
661,2022,EE009,ppm2,916,house
661,2023,EE009,ppm2,832,house
661,2024,EE009,ppm2,1082,house
661,2025,EE009,ppm2,923,house
663,2005,EE009,ppm2,344,house
663,2006,EE009,ppm2,515,house
663,2007,EE009,ppm2,684,house
663,2008,EE009,ppm2,860,house
663,2009,EE009,ppm2,480,house
663,2010,EE009,ppm2,436,house
663,2011,EE009,ppm2,469,house
663,2012,EE009,ppm2,477,house
663,2013,EE009,ppm2,421,house
663,2014,EE009,ppm2,446,house
663,2015,EE009,ppm2,463,house
663,2016,EE009,ppm2,492,house
663,2017,EE009,ppm2,578,house
663,2018,EE009,ppm2,588,house
663,2019,EE009,ppm2,623,house
663,2020,EE009,ppm2,622,house
663,2021,EE009,ppm2,760,house
663,2022,EE009,ppm2,914,house
663,2023,EE009,ppm2,1140,house
663,2024,EE009,ppm2,988,house
663,2025,EE009,ppm2,1183,house
668,2005,EE009,ppm2,309,house
668,2006,EE009,ppm2,425,house
668,2007,EE009,ppm2,482,house
668,2008,EE009,ppm2,578,house
668,2009,EE009,ppm2,297,house
668,2010,EE009,ppm2,308,house
668,2011,EE009,ppm2,298,house
668,2012,EE009,ppm2,438,house
668,2013,EE009,ppm2,338,house
668,2014,EE009,ppm2,390,house
668,2015,EE009,ppm2,450,house
668,2016,EE009,ppm2,477,house
668,2017,EE009,ppm2,468,house
668,2018,EE009,ppm2,544,house
668,2019,EE009,ppm2,664,house
668,2020,EE009,ppm2,612,house
668,2021,EE009,ppm2,645,house
668,2022,EE009,ppm2,828,house
668,2023,EE009,ppm2,925,house
668,2024,EE009,ppm2,933,house
668,2025,EE009,ppm2,1063,house
689,2005,EE004,ppm2,295,house
689,2006,EE004,ppm2,419,house
689,2007,EE004,ppm2,539,house
689,2008,EE004,ppm2,523,house
689,2009,EE004,ppm2,355,house
689,2010,EE004,ppm2,347,house
689,2011,EE004,ppm2,430,house
689,2012,EE004,ppm2,381,house
689,2013,EE004,ppm2,402,house
689,2014,EE004,ppm2,436,house
689,2015,EE004,ppm2,430,house
689,2016,EE004,ppm2,444,house
689,2017,EE004,ppm2,493,house
689,2018,EE004,ppm2,516,house
689,2019,EE004,ppm2,599,house
689,2020,EE004,ppm2,587,house
689,2021,EE004,ppm2,726,house
689,2022,EE004,ppm2,826,house
689,2023,EE004,ppm2,929,house
689,2024,EE004,ppm2,1003,house
689,2025,EE004,ppm2,1029,house
698,2005,EE008,ppm2,115,house
698,2006,EE008,ppm2,163,house
698,2007,EE008,ppm2,252,house
698,2008,EE008,ppm2,198,house
698,2009,EE008,ppm2,150,house
698,2010,EE008,ppm2,122,house
698,2011,EE008,ppm2,161,house
698,2012,EE008,ppm2,163,house
698,2013,EE008,ppm2,172,house
698,2014,EE008,ppm2,375,house
698,2015,EE008,ppm2,194,house
698,2016,EE008,ppm2,168,house
698,2017,EE008,ppm2,161,house
698,2018,EE008,ppm2,312,house
698,2019,EE008,ppm2,180,house
698,2020,EE008,ppm2,261,house
698,2021,EE008,ppm2,374,house
698,2022,EE008,ppm2,431,house
698,2023,EE008,ppm2,675,house
698,2024,EE008,ppm2,336,house
698,2025,EE008,ppm2,771,house
708,2005,EE008,ppm2,105,house
708,2006,EE008,ppm2,154,house
708,2007,EE008,ppm2,198,house
708,2008,EE008,ppm2,281,house
708,2009,EE008,ppm2,109,house
708,2010,EE008,ppm2,127,house
708,2011,EE008,ppm2,184,house
708,2012,EE008,ppm2,203,house
708,2013,EE008,ppm2,237,house
708,2014,EE008,ppm2,182,house
708,2015,EE008,ppm2,217,house
708,2016,EE008,ppm2,215,house
708,2017,EE008,ppm2,152,house
708,2018,EE008,ppm2,273,house
708,2019,EE008,ppm2,228,house
708,2020,EE008,ppm2,249,house
708,2021,EE008,ppm2,300,house
708,2022,EE008,ppm2,435,house
708,2023,EE008,ppm2,341,house
708,2024,EE008,ppm2,449,house
708,2025,EE008,ppm2,408,house
712,2005,EE004,ppm2,142,house
712,2006,EE004,ppm2,212,house
712,2007,EE004,ppm2,398,house
712,2008,EE004,ppm2,310,house
712,2009,EE004,ppm2,238,house
712,2010,EE004,ppm2,198,house
712,2011,EE004,ppm2,278,house
712,2012,EE004,ppm2,180,house
712,2013,EE004,ppm2,228,house
712,2014,EE004,ppm2,342,house
712,2015,EE004,ppm2,172,house
712,2016,EE004,ppm2,277,house
712,2017,EE004,ppm2,304,house
712,2018,EE004,ppm2,205,house
712,2019,EE004,ppm2,320,house
712,2020,EE004,ppm2,275,house
712,2021,EE004,ppm2,410,house
712,2022,EE004,ppm2,433,house
712,2023,EE004,ppm2,558,house
712,2024,EE004,ppm2,441,house
712,2025,EE004,ppm2,753,house
714,2005,EE004,ppm2,415,house
714,2006,EE004,ppm2,583,house
714,2007,EE004,ppm2,708,house
714,2008,EE004,ppm2,583,house
714,2009,EE004,ppm2,500,house
714,2010,EE004,ppm2,578,house
714,2011,EE004,ppm2,525,house
714,2012,EE004,ppm2,477,house
714,2013,EE004,ppm2,525,house
714,2014,EE004,ppm2,518,house
714,2015,EE004,ppm2,613,house
714,2016,EE004,ppm2,635,house
714,2017,EE004,ppm2,607,house
714,2018,EE004,ppm2,729,house
714,2019,EE004,ppm2,698,house
714,2020,EE004,ppm2,803,house
714,2021,EE004,ppm2,923,house
714,2022,EE004,ppm2,1109,house
714,2023,EE004,ppm2,1070,house
714,2024,EE004,ppm2,1111,house
714,2025,EE004,ppm2,1335,house
718,2005,EE001,ppm2,591,house
718,2006,EE001,ppm2,727,house
718,2007,EE001,ppm2,1092,house
718,2008,EE001,ppm2,964,house
718,2009,EE001,ppm2,573,house
718,2010,EE001,ppm2,584,house
718,2011,EE001,ppm2,597,house
718,2012,EE001,ppm2,784,house
718,2013,EE001,ppm2,784,house
718,2014,EE001,ppm2,784,house
718,2015,EE001,ppm2,798,house
718,2016,EE001,ppm2,901,house
718,2017,EE001,ppm2,955,house
718,2018,EE001,ppm2,1026,house
718,2019,EE001,ppm2,1119,house
718,2020,EE001,ppm2,1213,house
718,2021,EE001,ppm2,1420,house
718,2022,EE001,ppm2,1654,house
718,2023,EE001,ppm2,1991,house
718,2024,EE001,ppm2,1952,house
718,2025,EE001,ppm2,1864,house
726,2005,EE001,ppm2,566,house
726,2006,EE001,ppm2,941,house
726,2007,EE001,ppm2,940,house
726,2008,EE001,ppm2,1015,house
726,2009,EE001,ppm2,651,house
726,2010,EE001,ppm2,590,house
726,2011,EE001,ppm2,862,house
726,2012,EE001,ppm2,653,house
726,2013,EE001,ppm2,730,house
726,2014,EE001,ppm2,729,house
726,2015,EE001,ppm2,790,house
726,2016,EE001,ppm2,937,house
726,2017,EE001,ppm2,877,house
726,2018,EE001,ppm2,957,house
726,2019,EE001,ppm2,1025,house
726,2020,EE001,ppm2,1220,house
726,2021,EE001,ppm2,1128,house
726,2022,EE001,ppm2,1628,house
726,2023,EE001,ppm2,1840,house
726,2024,EE001,ppm2,1818,house
726,2025,EE001,ppm2,2088,house
732,2005,EE008,ppm2,137,house
732,2006,EE008,ppm2,143,house
732,2007,EE008,ppm2,206,house
732,2008,EE008,ppm2,243,house
732,2009,EE008,ppm2,167,house
732,2010,EE008,ppm2,140,house
732,2011,EE008,ppm2,161,house
732,2012,EE008,ppm2,141,house
732,2013,EE008,ppm2,182,house
732,2014,EE008,ppm2,176,house
732,2015,EE008,ppm2,275,house
732,2016,EE008,ppm2,208,house
732,2017,EE008,ppm2,170,house
732,2018,EE008,ppm2,239,house
732,2019,EE008,ppm2,251,house
732,2020,EE008,ppm2,212,house
732,2021,EE008,ppm2,367,house
732,2022,EE008,ppm2,336,house
732,2023,EE008,ppm2,417,house
732,2024,EE008,ppm2,459,house
732,2025,EE008,ppm2,343,house
735,2005,EE00A,ppm2,218,house
735,2006,EE00A,ppm2,364,house
735,2007,EE00A,ppm2,509,house
735,2008,EE00A,ppm2,528,house
735,2009,EE00A,ppm2,286,house
735,2010,EE00A,ppm2,246,house
735,2011,EE00A,ppm2,310,house
735,2012,EE00A,ppm2,356,house
735,2013,EE00A,ppm2,303,house
735,2014,EE00A,ppm2,378,house
735,2015,EE00A,ppm2,371,house
735,2016,EE00A,ppm2,339,house
735,2017,EE00A,ppm2,335,house
735,2018,EE00A,ppm2,388,house
735,2019,EE00A,ppm2,411,house
735,2020,EE00A,ppm2,376,house
735,2021,EE00A,ppm2,471,house
735,2022,EE00A,ppm2,564,house
735,2023,EE00A,ppm2,563,house
735,2024,EE00A,ppm2,588,house
735,2025,EE00A,ppm2,603,house
784,2005,EE001,ppm2,1150,house
784,2006,EE001,ppm2,1590,house
784,2007,EE001,ppm2,1762,house
784,2008,EE001,ppm2,1804,house
784,2009,EE001,ppm2,1195,house
784,2010,EE001,ppm2,1186,house
784,2011,EE001,ppm2,1332,house
784,2012,EE001,ppm2,1334,house
784,2013,EE001,ppm2,1351,house
784,2014,EE001,ppm2,1460,house
784,2015,EE001,ppm2,1585,house
784,2016,EE001,ppm2,1621,house
784,2017,EE001,ppm2,1692,house
784,2018,EE001,ppm2,1752,house
784,2019,EE001,ppm2,1754,house
784,2020,EE001,ppm2,1926,house
784,2021,EE001,ppm2,2135,house
784,2022,EE001,ppm2,2559,house
784,2023,EE001,ppm2,2636,house
784,2024,EE001,ppm2,2657,house
784,2025,EE001,ppm2,2772,house
792,2005,EE009,ppm2,220,house
792,2006,EE009,ppm2,271,house
792,2007,EE009,ppm2,390,house
792,2008,EE009,ppm2,442,house
792,2009,EE009,ppm2,202,house
792,2010,EE009,ppm2,205,house
792,2011,EE009,ppm2,202,house
792,2012,EE009,ppm2,236,house
