"lau_name","municipality","year","indicator","value","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE"
"valga vald","Tõlliste rural municipality","2005","dwelling",822,"EE008","EE008",855
"valga vald","Tõlliste rural municipality","2005","totalm2",57538.1,"EE008","EE008",855
"valga vald","Tõlliste rural municipality","2006","dwelling",949,"EE008","EE008",855
"valga vald","Tõlliste rural municipality","2006","totalm2",64994.7,"EE008","EE008",855
"valga vald","Tõlliste rural municipality","2007","dwelling",949,"EE008","EE008",855
"valga vald","Tõlliste rural municipality","2007","totalm2",64994.7,"EE008","EE008",855
"valga vald","Valga city","2003","dwelling",6735,"EE008","EE008",855
"valga vald","Valga city","2003","totalm2",395927.3,"EE008","EE008",855
"valga vald","Valga city","2004","dwelling",6745,"EE008","EE008",855
"valga vald","Valga city","2004","totalm2",396485.1,"EE008","EE008",855
"valga vald","Valga city","2005","dwelling",6821,"EE008","EE008",855
"valga vald","Valga city","2005","totalm2",402503.4,"EE008","EE008",855
"valga vald","Valga city","2006","dwelling",7088,"EE008","EE008",855
"valga vald","Valga city","2006","totalm2",413045.9,"EE008","EE008",855
"valga vald","Valga city","2007","dwelling",7093,"EE008","EE008",855
"valga vald","Valga city","2007","totalm2",413557.9,"EE008","EE008",855
"valga vald","Õru rural municipality","2003","dwelling",275,"EE008","EE008",855
"valga vald","Õru rural municipality","2003","totalm2",20246.4,"EE008","EE008",855
"valga vald","Õru rural municipality","2004","dwelling",278,"EE008","EE008",855
"valga vald","Õru rural municipality","2004","totalm2",20706.7,"EE008","EE008",855
"valga vald","Õru rural municipality","2005","dwelling",283,"EE008","EE008",855
"valga vald","Õru rural municipality","2005","totalm2",21192.7,"EE008","EE008",855
"valga vald","Õru rural municipality","2006","dwelling",299,"EE008","EE008",855
"valga vald","Õru rural municipality","2006","totalm2",22059.8,"EE008","EE008",855
"valga vald","Õru rural municipality","2007","dwelling",299,"EE008","EE008",855
"valga vald","Õru rural municipality","2007","totalm2",22059.8,"EE008","EE008",855
"viimsi vald","Viimsi rural municipality","2003","dwelling",2482,"EE001","EE001",890
"viimsi vald","Viimsi rural municipality","2003","totalm2",241262.3,"EE001","EE001",890
"viimsi vald","Viimsi rural municipality","2004","dwelling",2972,"EE001","EE001",890
"viimsi vald","Viimsi rural municipality","2004","totalm2",278941.5,"EE001","EE001",890
"viimsi vald","Viimsi rural municipality","2005","dwelling",3621,"EE001","EE001",890
"viimsi vald","Viimsi rural municipality","2005","totalm2",331197.9,"EE001","EE001",890
"viimsi vald","Viimsi rural municipality","2006","dwelling",5956,"EE001","EE001",890
"viimsi vald","Viimsi rural municipality","2006","totalm2",483021.8,"EE001","EE001",890
"viimsi vald","Viimsi rural municipality","2007","dwelling",6790,"EE001","EE001",890
"viimsi vald","Viimsi rural municipality","2007","totalm2",547971.2,"EE001","EE001",890
"viljandi linn","Viljandi city","2003","dwelling",8722,"EE008","EE008",897
"viljandi linn","Viljandi city","2003","totalm2",573885.7,"EE008","EE008",897
"viljandi linn","Viljandi city","2004","dwelling",8750,"EE008","EE008",897
"viljandi linn","Viljandi city","2004","totalm2",578356.1,"EE008","EE008",897
"viljandi linn","Viljandi city","2005","dwelling",8868,"EE008","EE008",897
"viljandi linn","Viljandi city","2005","totalm2",589130.4,"EE008","EE008",897
"viljandi linn","Viljandi city","2006","dwelling",9022,"EE008","EE008",897
"viljandi linn","Viljandi city","2006","totalm2",602331.7,"EE008","EE008",897
"viljandi linn","Viljandi city","2007","dwelling",9024,"EE008","EE008",897
"viljandi linn","Viljandi city","2007","totalm2",602707,"EE008","EE008",897
"viljandi vald","Kolga-Jaani rural municipality","2003","dwelling",878,"EE008","EE008",899
"viljandi vald","Kolga-Jaani rural municipality","2003","totalm2",73703.9,"EE008","EE008",899
"viljandi vald","Kolga-Jaani rural municipality","2004","dwelling",889,"EE008","EE008",899
"viljandi vald","Kolga-Jaani rural municipality","2004","totalm2",74788.6,"EE008","EE008",899
"viljandi vald","Kolga-Jaani rural municipality","2005","dwelling",904,"EE008","EE008",899
"viljandi vald","Kolga-Jaani rural municipality","2005","totalm2",76807.4,"EE008","EE008",899
"viljandi vald","Kolga-Jaani rural municipality","2006","dwelling",930,"EE008","EE008",899
"viljandi vald","Kolga-Jaani rural municipality","2006","totalm2",78653.8,"EE008","EE008",899
"viljandi vald","Kolga-Jaani rural municipality","2007","dwelling",930,"EE008","EE008",899
"viljandi vald","Kolga-Jaani rural municipality","2007","totalm2",78653.8,"EE008","EE008",899
"viljandi vald","Paistu rural municipality","2003","dwelling",684,"EE008","EE008",899
"viljandi vald","Paistu rural municipality","2003","totalm2",55390.4,"EE008","EE008",899
"viljandi vald","Paistu rural municipality","2004","dwelling",687,"EE008","EE008",899
"viljandi vald","Paistu rural municipality","2004","totalm2",55981.6,"EE008","EE008",899
"viljandi vald","Paistu rural municipality","2005","dwelling",703,"EE008","EE008",899
"viljandi vald","Paistu rural municipality","2005","totalm2",57067.1,"EE008","EE008",899
"viljandi vald","Paistu rural municipality","2006","dwelling",778,"EE008","EE008",899
"viljandi vald","Paistu rural municipality","2006","totalm2",62171.4,"EE008","EE008",899
"viljandi vald","Paistu rural municipality","2007","dwelling",770,"EE008","EE008",899
"viljandi vald","Paistu rural municipality","2007","totalm2",62121.7,"EE008","EE008",899
"viljandi vald","Pärsti rural municipality","2003","dwelling",1631,"EE008","EE008",899
"viljandi vald","Pärsti rural municipality","2003","totalm2",120102.9,"EE008","EE008",899
"viljandi vald","Pärsti rural municipality","2004","dwelling",1638,"EE008","EE008",899
"viljandi vald","Pärsti rural municipality","2004","totalm2",120615,"EE008","EE008",899
"viljandi vald","Pärsti rural municipality","2005","dwelling",1642,"EE008","EE008",899
"viljandi vald","Pärsti rural municipality","2005","totalm2",120945,"EE008","EE008",899
"viljandi vald","Pärsti rural municipality","2006","dwelling",1902,"EE008","EE008",899
"viljandi vald","Pärsti rural municipality","2006","totalm2",137158.3,"EE008","EE008",899
"viljandi vald","Pärsti rural municipality","2007","dwelling",1907,"EE008","EE008",899
"viljandi vald","Pärsti rural municipality","2007","totalm2",138293.4,"EE008","EE008",899
"viljandi vald","Saarepeedi rural municipality","2003","dwelling",467,"EE008","EE008",899
"viljandi vald","Saarepeedi rural municipality","2003","totalm2",38235.2,"EE008","EE008",899
"viljandi vald","Saarepeedi rural municipality","2004","dwelling",468,"EE008","EE008",899
"viljandi vald","Saarepeedi rural municipality","2004","totalm2",38290.5,"EE008","EE008",899
"viljandi vald","Saarepeedi rural municipality","2005","dwelling",476,"EE008","EE008",899
"viljandi vald","Saarepeedi rural municipality","2005","totalm2",39083.9,"EE008","EE008",899
"viljandi vald","Saarepeedi rural municipality","2006","dwelling",554,"EE008","EE008",899
"viljandi vald","Saarepeedi rural municipality","2006","totalm2",44694,"EE008","EE008",899
"viljandi vald","Saarepeedi rural municipality","2007","dwelling",557,"EE008","EE008",899
"viljandi vald","Saarepeedi rural municipality","2007","totalm2",45197,"EE008","EE008",899
"viljandi vald","Tarvastu rural municipality","2003","dwelling",1977,"EE008","EE008",899
"viljandi vald","Tarvastu rural municipality","2003","totalm2",155574.5,"EE008","EE008",899
"viljandi vald","Tarvastu rural municipality","2004","dwelling",1989,"EE008","EE008",899
"viljandi vald","Tarvastu rural municipality","2004","totalm2",156433.4,"EE008","EE008",899
"viljandi vald","Tarvastu rural municipality","2005","dwelling",2015,"EE008","EE008",899
"viljandi vald","Tarvastu rural municipality","2005","totalm2",158959.5,"EE008","EE008",899
"viljandi vald","Tarvastu rural municipality","2006","dwelling",2036,"EE008","EE008",899
"viljandi vald","Tarvastu rural municipality","2006","totalm2",161352.1,"EE008","EE008",899
"viljandi vald","Tarvastu rural municipality","2007","dwelling",2036,"EE008","EE008",899
"viljandi vald","Tarvastu rural municipality","2007","totalm2",161404.9,"EE008","EE008",899
"viljandi vald","Viiratsi rural municipality","2003","dwelling",1644,"EE008","EE008",899
"viljandi vald","Viiratsi rural municipality","2003","totalm2",122299,"EE008","EE008",899
"viljandi vald","Viiratsi rural municipality","2004","dwelling",1651,"EE008","EE008",899
"viljandi vald","Viiratsi rural municipality","2004","totalm2",122781.4,"EE008","EE008",899
"viljandi vald","Viiratsi rural municipality","2005","dwelling",1665,"EE008","EE008",899
"viljandi vald","Viiratsi rural municipality","2005","totalm2",125192.9,"EE008","EE008",899
"viljandi vald","Viiratsi rural municipality","2006","dwelling",1854,"EE008","EE008",899
"viljandi vald","Viiratsi rural municipality","2006","totalm2",140934.3,"EE008","EE008",899
"viljandi vald","Viiratsi rural municipality","2007","dwelling",1856,"EE008","EE008",899
"viljandi vald","Viiratsi rural municipality","2007","totalm2",141171.1,"EE008","EE008",899
"vinni vald","Laekvere rural municipality","2003","dwelling",912,"EE009","EE006",901
"vinni vald","Laekvere rural municipality","2003","totalm2",73114.6,"EE009","EE006",901
"vinni vald","Laekvere rural municipality","2004","dwelling",918,"EE009","EE006",901
"vinni vald","Laekvere rural municipality","2004","totalm2",73666.1,"EE009","EE006",901
"vinni vald","Laekvere rural municipality","2005","dwelling",914,"EE009","EE006",901
"vinni vald","Laekvere rural municipality","2005","totalm2",73612.6,"EE009","EE006",901
"vinni vald","Laekvere rural municipality","2006","dwelling",928,"EE009","EE006",901
"vinni vald","Laekvere rural municipality","2006","totalm2",74521.9,"EE009","EE006",901
"vinni vald","Laekvere rural municipality","2007","dwelling",928,"EE009","EE006",901
"vinni vald","Laekvere rural municipality","2007","totalm2",74521.9,"EE009","EE006",901
"vinni vald","Rägavere rural municipality","2003","dwelling",589,"EE009","EE006",901
"vinni vald","Rägavere rural municipality","2003","totalm2",42168.2,"EE009","EE006",901
"vinni vald","Rägavere rural municipality","2004","dwelling",599,"EE009","EE006",901
"vinni vald","Rägavere rural municipality","2004","totalm2",42704.2,"EE009","EE006",901
"vinni vald","Rägavere rural municipality","2005","dwelling",600,"EE009","EE006",901
"vinni vald","Rägavere rural municipality","2005","totalm2",42840.6,"EE009","EE006",901
"vinni vald","Rägavere rural municipality","2006","dwelling",621,"EE009","EE006",901
"vinni vald","Rägavere rural municipality","2006","totalm2",44170.8,"EE009","EE006",901
"vinni vald","Rägavere rural municipality","2007","dwelling",622,"EE009","EE006",901
"vinni vald","Rägavere rural municipality","2007","totalm2",44273.2,"EE009","EE006",901
"vinni vald","Vinni rural municipality","2003","dwelling",2751,"EE009","EE006",901
"vinni vald","Vinni rural municipality","2003","totalm2",196947.5,"EE009","EE006",901
"vinni vald","Vinni rural municipality","2004","dwelling",2755,"EE009","EE006",901
"vinni vald","Vinni rural municipality","2004","totalm2",197786.2,"EE009","EE006",901
"vinni vald","Vinni rural municipality","2005","dwelling",2765,"EE009","EE006",901
"vinni vald","Vinni rural municipality","2005","totalm2",198753.9,"EE009","EE006",901
"vinni vald","Vinni rural municipality","2006","dwelling",2823,"EE009","EE006",901
"vinni vald","Vinni rural municipality","2006","totalm2",203523.5,"EE009","EE006",901
"vinni vald","Vinni rural municipality","2007","dwelling",2824,"EE009","EE006",901
"vinni vald","Vinni rural municipality","2007","totalm2",203864.5,"EE009","EE006",901
"viru-nigula vald","Aseri rural municipality","2003","dwelling",1399,"EE009","EE006",903
"viru-nigula vald","Aseri rural municipality","2003","totalm2",73693,"EE009","EE006",903
"viru-nigula vald","Aseri rural municipality","2004","dwelling",1407,"EE009","EE006",903
"viru-nigula vald","Aseri rural municipality","2004","totalm2",74226.8,"EE009","EE006",903
"viru-nigula vald","Aseri rural municipality","2005","dwelling",1423,"EE009","EE006",903
"viru-nigula vald","Aseri rural municipality","2005","totalm2",74728.5,"EE009","EE006",903
"viru-nigula vald","Aseri rural municipality","2006","dwelling",1568,"EE009","EE006",903
"viru-nigula vald","Aseri rural municipality","2006","totalm2",79026.3,"EE009","EE006",903
"viru-nigula vald","Aseri rural municipality","2007","dwelling",1568,"EE009","EE006",903
"viru-nigula vald","Aseri rural municipality","2007","totalm2",79026.3,"EE009","EE006",903
"viru-nigula vald","Kunda city","2003","dwelling",2237,"EE009","EE006",903
"viru-nigula vald","Kunda city","2003","totalm2",113083.2,"EE009","EE006",903
"viru-nigula vald","Kunda city","2004","dwelling",2237,"EE009","EE006",903
"viru-nigula vald","Kunda city","2004","totalm2",113043.2,"EE009","EE006",903
"viru-nigula vald","Kunda city","2005","dwelling",2253,"EE009","EE006",903
"viru-nigula vald","Kunda city","2005","totalm2",113726.9,"EE009","EE006",903
"viru-nigula vald","Kunda city","2006","dwelling",2254,"EE009","EE006",903
"viru-nigula vald","Kunda city","2006","totalm2",113773.4,"EE009","EE006",903
"viru-nigula vald","Kunda city","2007","dwelling",2247,"EE009","EE006",903
"viru-nigula vald","Kunda city","2007","totalm2",113459.6,"EE009","EE006",903
"viru-nigula vald","Viru-Nigula rural municipality","2003","dwelling",794,"EE009","EE006",903
"viru-nigula vald","Viru-Nigula rural municipality","2003","totalm2",60206.3,"EE009","EE006",903
"viru-nigula vald","Viru-Nigula rural municipality","2004","dwelling",802,"EE009","EE006",903
"viru-nigula vald","Viru-Nigula rural municipality","2004","totalm2",60990.1,"EE009","EE006",903
"viru-nigula vald","Viru-Nigula rural municipality","2005","dwelling",831,"EE009","EE006",903
"viru-nigula vald","Viru-Nigula rural municipality","2005","totalm2",62235.7,"EE009","EE006",903
"viru-nigula vald","Viru-Nigula rural municipality","2006","dwelling",963,"EE009","EE006",903
"viru-nigula vald","Viru-Nigula rural municipality","2006","totalm2",67242,"EE009","EE006",903
"viru-nigula vald","Viru-Nigula rural municipality","2007","dwelling",962,"EE009","EE006",903
"viru-nigula vald","Viru-Nigula rural municipality","2007","totalm2",67099.2,"EE009","EE006",903
"vormsi vald","Vormsi rural municipality","2003","dwelling",163,"EE004","EE004",907
"vormsi vald","Vormsi rural municipality","2003","totalm2",13407.7,"EE004","EE004",907
"vormsi vald","Vormsi rural municipality","2004","dwelling",165,"EE004","EE004",907
"vormsi vald","Vormsi rural municipality","2004","totalm2",13593.7,"EE004","EE004",907
"vormsi vald","Vormsi rural municipality","2005","dwelling",168,"EE004","EE004",907
"vormsi vald","Vormsi rural municipality","2005","totalm2",13866.1,"EE004","EE004",907
"vormsi vald","Vormsi rural municipality","2006","dwelling",190,"EE004","EE004",907
"vormsi vald","Vormsi rural municipality","2006","totalm2",15527.4,"EE004","EE004",907
"vormsi vald","Vormsi rural municipality","2007","dwelling",190,"EE004","EE004",907
"vormsi vald","Vormsi rural municipality","2007","totalm2",15527.4,"EE004","EE004",907
"väike-maarja vald","Avanduse rural municipality*","2003","dwelling",552,"EE009","EE006",928
"väike-maarja vald","Avanduse rural municipality*","2003","totalm2",43182.2,"EE009","EE006",928
"väike-maarja vald","Avanduse rural municipality*","2004","dwelling",553,"EE009","EE006",928
"väike-maarja vald","Avanduse rural municipality*","2004","totalm2",43316.7,"EE009","EE006",928
"väike-maarja vald","Avanduse rural municipality*","2005","dwelling",554,"EE009","EE006",928
"väike-maarja vald","Avanduse rural municipality*","2005","totalm2",43362.7,"EE009","EE006",928
"väike-maarja vald","Avanduse rural municipality*","2006","dwelling",NA,"EE009","EE006",928
"väike-maarja vald","Avanduse rural municipality*","2006","totalm2",NA,"EE009","EE006",928
"väike-maarja vald","Avanduse rural municipality*","2007","dwelling",NA,"EE009","EE006",928
"väike-maarja vald","Avanduse rural municipality*","2007","totalm2",NA,"EE009","EE006",928
